text,intent
Okay.  /,general
Uh-huh. /,general
[ C but  -- +,statement
"Yeah,  /",general
Nobody thought of us  as a profit center before. /,statement
Uh-huh. /,general
Oh. /,general
"I don't, -/",statement
I have one card. /,statement
C But  fortunately that was covered under the warranty. /,statement
"C And  [ that, + ] F uh,  they ought to have equal opportunities to advance to those positions -- /",statement
"that's [ inter-, + interesting ] concept.  /",statement
"my wife teaches, F uh,  middle school. /",statement
"C And  not too long ago they  finally decided if it's anything that's paper and tears, you can throw it in  there because at first --",statement
"C but  I have a sister that's a, F uh,  school teacher,  /",statement
You just don't have any time to do anything.  /,statement
I wouldn't let them go to a public school system there.  /,statement
"Is that a big, thick book? /",question
we  went in  /,statement
"C and  we've given up, between the fire ants, the pill bugs, the weeds, the drought, and a hundred and ten degree heat all Summer,  /",statement
"yeah,  /",general
Uh-huh. /,general
"C But  he was in the Navy, though,",statement
"I think [ we're t-, + we're ] [ too, + too ]  much  towards it's somebody  --",statement
"C And,  F uh,  granted some people need to be compensated if they have really been wronged,",statement
"D Boy,  we really got  to know the kids well. /",statement
"D Well,  they vary, from place to place,  /",statement
"[ it's, + it's, ] D you know,  like exercise or something for your feet. /",statement
"I know, because we can go spend fifteen dollars --",statement
"D You know,  I have never even thought about it really. /",statement
Right. /,general
C and  --,statement
Yeah. /,general
"and, uh, the school that she's in is a, um, it's basically for minorities,  /",statement
"Uh-huh,  /",general
How? /,question
D Although  we just moved to California  /,statement
Bye-bye.  /,general
Uh-huh. /,general
"C But  this room, on the other hand, D you know,  they got rid of all of the sort of standard issue beds and dressers and this and that  /",statement
"C so.  [ Have you, + do you  ] have a computer for yourself at home? /",question
C and  I think those programs are really good for children.  /,statement
"At one point, one third of the population of Argentina was Italian.",statement
Yeah. /,general
"D Well,  what do you think it is? /",question
"Yeah,  /",general
"D you know,  they had their favorite T V shows and things like that that we watched  /",statement
Uh-huh.  /,general
Okay.   /,general
Yeah.   /,general
Right. /,general
"I imagine it's a lot harder on a computer because [ you have to, + D you know,  you don't have ] as many cues,  /",statement
C and  I'm Brian. /,statement
"[  I, + I ] guess Rowlett's done a lot for the size town it is. /",statement
"we do not do it quite as much now, cause <laughter> our baby will not let us watch them. /",statement
Uh-huh.  /,general
C and  I know Manhattan's real expensive  /,statement
"C And   it's all taken care of [ by, + by, ] F uh,  Medicare, F uh,  <lipsmack>  /",statement
they don't ever learn their name. /,statement
"C but,",statement
"Yes,  /",general
Yeah. /,general
"C and  occasionally we  will, D like  [ on, + ] if we do not have anything to do or kind of bored  and we just want to  sit in the house or  something,",statement
"F Oh  yeah,  /",general
Did you like it? /,question
"it could not be,  /",statement
You're probably a  veteran <laughter> --,general
Uh-huh. /,general
<Laughter> Five. /,statement
"C but,  [ what, + what ] in general though that  taxes are doing to us is, it's just taking, F uh,  a bite out of our savings. /",statement
It's a pier beam house. /,statement
"Yeah,  /",general
C but  sometimes it makes you feel good to sit down and play it.  /,statement
"C and,  F uh,  the police are not going to do anything until  [ they, +  they've ] committed some sort of a crime.  /",statement
Right <laughter>. /,general
"C But,   they would have to be supported  in some way,  /",statement
I'm a former T I-er.  /,statement
They made a little patio area where they can go outside. /,statement
"E I mean,  I think in this sort of --",statement
Okay. /,general
"F Uh,  I've had, F uh,  three boys through, I guess, F uh,  some child care,  each one of them  /",statement
Yeah. /,general
Right. /,general
"F Oh,  you didn't. /",general
"[ [ it was, + it    was, ] F uh,  +  let's see, D yeah,  it was ] forty-eight.  /",statement
Right. /,general
"my husband, F um,  owned his own company and it went under,  /",statement
I see.  /,general
"<Laughter> C But,  basically, we [ tried, + D you know,  included ] all the basic, F uh,  foods that you are supposed to have in a meal  ((   )) . /",statement
"D You know,  the bourgeoisie   [ [ was, + was, ] + was  ] [ definitely + ] out of, F uh,  style, then. /",statement
"[ He should be playing, + they all should be playing  ] another team [ that, + that  ] has about twenty hours to practice a week. /",statement
C and  I leased it on a twenty-four month program.  /,statement
-- C and  I have a tendency to work late.  /,statement
"requires special shoes,  /",statement
Do you know anything about  that?  /,question
"[ They have, +  they have ] several pitchers that had badly years last year  /",statement
C Because  all the models of teaching English are based on teaching English to Spanish speakers or to other European language speakers.  /,statement
"I know that, F um,  I'm previously from Pennsylvania -- /",statement
"C But  if [ they, + they ] have their wits about them and everything, D why,  it's kind of hard <laughter>. /",statement
C so,statement
Right. /,general
Uh-huh. /,general
Uh-huh. /,general
Yeah. /,general
"You smoke,  /",statement
"-- I guess the way I think about it [ is <child_talking> not, + ] it shouldn't necessarily be thought of as revenge.  /",statement
C And  we do all <noise> kinds of music at my Church  /,statement
C and  it goes a lot of places where it probably ought not go  /,statement
"it's like being in It-, - /",statement
"F Oh,  I see. /",general
"Yeah,  /",general
"D You know,  [ I, + I ] believe that the original  idea of public education in the United States, which I guess was controversial at the time of the constitution.  /",statement
"D Well,  D see,   to me, that's positive reinforcement, is [ much better, + much better ] than  trying to find ways to discipline kids, because they're going to be good and try and earn those things, D you know,  to get the positive part of it.  /",statement
"F Oh,  yeah. /",general
"C and  I have to tell  them that [ just D like,  + just D like  ] I live in Waco  /",statement
"D Well,  [ when, + when ] I was in school, [ I, + F um,  I ] was a communications major,  /",statement
Uh-huh. /,general
Yeah. /,general
"There's just like five things that I think they ought to be snuffed for,  /",statement
"-- C and  they say that, F uh,  [ that there was abso-, + that there was D like  a conflict ] between her and him, F uh,  that they never really could get her into, F uh,  any character that they could use.  /",statement
C But  we have got more women in it now. /,statement
I'm in a P H D program right now. /,statement
Yeah.  /,general
"C and  [ enjoy, + enjoy  ] your car. /",general
"My husband had to receive all this special  permission to go,  /",statement
"the success rate of getting it sorted properly seemed to be poor,  /",statement
Stay out of the rain. /,general
that's a good idea.   /,statement
"She got better,  /",statement
"I think it's like fifty percent of most people's free time is, F uh,  spent doing yard work --",statement
Uh-huh. /,general
"C so  [ from, + from ] that standpoint, [ it's pretty small + --",statement
"D Well,  D actually,  I much prefer a stick shift  /",statement
"what we do is, we stay up till around one thirty, /",statement
"[ it's, +  it's ]  actually turning out to be [ more, + more ] useful than what I thought. /",statement
"C and  it was really cold [ and, + and ]  rainy  /",statement
"the oath is to tell the truth,  /",statement
"Me, too. /",statement
"C But  so few people, F uh,  have enough  to make that worthwhile you'd spend more in gas getting down there then you get back. /",statement
"F uh, he knew where [booth, +  both] places were, loaded the gun  /",statement
"[ the, +  the ]  eighties are called, D like  the progressive years, [ or  the, +  or, D you know,  D like  the ] technology years,",statement
"[ C And,  it'll, + [ C or,  D you know,  C or  ] someone will ] transport them to a specific church, even though [ it's, + D you know,  maybe it's ] thirty minutes away,  /",statement
"It's kind of like [ do it, + do it ] in the similar vein [ similar, + like, ] F uh,  V C R or television repair.  /",statement
C or  we didn't have time to do those bins or something  /,statement
"C and  they have their own  quirks and tolerances and,",statement
"D You know,  I'm trying to make it with my job, and make, D you know,  myself okay and make my --",statement
"He did all the,",statement
Yeah. /,general
"C So,   in some ways I think [ the, + the ] day schools do serve those purposes. /",statement
"C and,",statement
Uh-huh. /,general
"Yeah,  /",general
"I don't know what else it all controls, but the fuel mixture and cruise control and things of that sort,  /",statement
Yeah. /,general
"You know you need twenty gallons, but [ do + ] you need how many liters <laughter>. /",statement
"-- we will, <laughter> D you know,  - /",statement
"if you play regular, I think it makes a big difference. /",statement
"They don't care what you look like,",statement
"there's a big difference between Baltimore and Washington, even though they're so close.  /",statement
He'd been on the patio  /,statement
Uh-huh. /,general
"E I mean,  we have these [ initiatives, +  state initiatives ] now. /",statement
"D You know,  [ they, +  they ] stripped her of everything, practically besides [ the, +  the ]  clothes on her back.  /",statement
C so  you ought to be saving up some every month to make up for all what they should be taking out. /,statement
"Isn't it,",question
Uh-huh. /,general
Yeah. /,general
"[ I'm, + I'm ] an engineer and work in the Rolm Laboratory, /",statement
"C but  D like  this tile's come loose off the wall,  /",statement
C and  some he keeps. /,statement
"(( I'm not sure ))  if it was a meditation practice, or if it was, D you know,  [ which is + ] similar to a stress management practice or alternates to, F uh,  A M A approved medicine.  /",statement
"C and  she can tell before a parent comes in, normally,",statement
Yeah.  /,general
"[ that's, + that's ] interesting.  /",statement
Uh-huh. /,general
"In fact, [ they're, + they're ] kind of known, F uh,  for having good benefits.  /",statement
"C Because  [ you could know about, +  you could know about the crime, ] but not necessarily be taken off the jury, D you know,   not be accepted for [ j-, +  the jury. ] /",statement
"I think [ that's, + that's ] a good way to do it. <smack> <talking>  /",statement
"[ I hate to, + F uh,  I hate to ] talk to the parents  /",statement
Yeah. /,general
Yeah. /,general
Yeah. /,general
Yeah <laughter>. /,general
"D Now,  up here in Maryland, though, we're [ j-, + just ] in a voluntary recycling stage right now.  /",statement
"[ C And,  + F uh,  C and  ]  I can handle just about any kind of  food without, F uh,  F um,  - /",statement
"C and,   I think, if somebody ever does break in,",statement
Oh <throat_clearing>. /,general
"Right,  /",general
"C and,   F uh,  [ a, + aside ] from the level of wit which is much higher than, generally, in American politics, F uh,  which I really enjoy.  I really like the fact that they have a chance to ask hard, real questions I think.  /",statement
"C And then  you end up with a decimal,  where you start getting into mils, and  that sort of thing. /",statement
Right. /,general
"Yeah,  /",general
It's better than cash <laughter>. /,statement
"C But,  F uh,  I haven't been  down to the recycling center yet to find out exactly what they need or  what they take, and all that,  /",statement
"<Laughter>  Okay, F uh,   /",general
Uh-huh. /,general
"I do,  /",statement
"C and  I've seen so many,",statement
Sure.  /,general
"E I mean,  [ it, + it's ]  been up every year for many years  /",statement
</Talking> Uh-huh. /,general
"we all had snack time together,  /",statement
"The thing about it though is the  Panamanians is, a lot of servicemen down there.  /",statement
Thank you. /,general
C And  I feel like they sensationalize things  that shouldn't be sensationalized.  /,statement
"D you know,",statement
"I think part of that, - /",statement
My husband's mother will have major surgery  /,statement
"C and  it seems to me that, F uh,  maybe it's time to just scrap all the case law and go back  to general principles <laughter>.",statement
(( Doing a good ))  job of it. /,statement
Okay. /,general
Uh-huh. /,general
Uh-huh. /,general
-- he was the pioneer of aerobics and all of health D really.   /,statement
C because  he's got one more year before he turns into a free agent. /,statement
"my V C R went on the blitz about two weeks ago,  /",statement
C but  yeah.  /,general
C and  it sounds like it's not fluff.  /,statement
Alright. /,general
"F Oh,  [ go-, + in going ] to school,  you get taught the things you learn in school,  /",statement
"I'm not much of a fan of Nancy Reagan,  /",statement
I was getting ready to fall asleep. /,statement
Uh-huh.  /,general
"[ C And,  + F uh,  C so  ] [ that, + D you know,  that ] could work, /",statement
"C and  <laughter>,",statement
for one thing.  /,statement
Oh. /,general
"C so  I've discovered that, F uh,  impatiens that tried and true [ is, + ] turns out to be about the best thing to use there along with coleus.",statement
C and  I want to go back and do something else.  /,statement
"C and  you had to add sesame seeds and bread crumbs on top,  /",statement
"Uh-huh,  /",general
"I didn't think that, - /",statement
"C And  if it's criminal cases [ we, + you ] can't put them in jail because there's no room left. /",statement
"C But  I think the highs are going to be in the sixties, and the lows in the forties.  /",statement
get rich quick is the wrong phrase  /,statement
her name was Rita at China Tours in Boston <laughter>. /,statement
"C But,   do you ski?  /",question
"C but,  F uh,  [ I don't, + I think ] it's lost a lot of it's appeal since then,  because of all the oil spills that they have had,  /",statement
"D So  my feeling is  that, F uh,  <lipsmack> [ the, + the ] problem [ is, + is, ] F uh,  significant.  /",statement
"C and  [ I, + I ] mow it, F uh,  D you know,  with a mulch mower so [ the, + the ] particles fall down -- /",statement
C and  you have to have room for them. /,statement
"They even have some, F uh,  [ aerobic, + F uh,  water aerobics ] when the weather gets nice out in the pool.  /",statement
"-- F uh,  yeah.  /",general
C so  you never know. /,statement
"Uh-huh,  /",general
Yeah. /,general
Uh-huh. /,general
-- C and  you feel stupid doing that  /,statement
"[ C And,  + F uh,  C and   ]  her nose is that pink, D you know,  /",statement
"I don't know exactly what that is,  /",statement
"C but  it doesn't matter,  /",statement
"I recently stopped by McDonalds,  /",statement
"[ I would +  I would ] like to, too,  /",statement
Yeah. /,general
"How about your, -/",question
Uh-huh. /,general
"I guess [ unless, + unless ] there's [ a, + a ] major swing in the change  of what's important to people, D you know,  probably keep going downhill.  /",statement
"We were laughing,  /",statement
you figure out why you're adding it and  what you're going to do with it once you've got it together.  /,statement
Yeah.  /,general
"All righty,  /",general
Parents aren't parents any more. /,statement
"F Oh,   really. /",general
C and  we still have a death penalty. /,statement
Yeah. /,general
"I  don't have any kids,  /",statement
"instead of being, as your newspaper or your T V news where you get a five minute blurb or a ten paragraph blurb, they go really in depth on topics which I think is good. /",statement
C And  it turned out to be an excellent movie. /,statement
"F Um,  yeah. /",general
"F Uh,  American History.  /",statement
Right. /,general
Uh-huh.   /,general
It was nice talking to you.  /,general
"D anyway,  C so  you might as well not,",statement
"C And,   F uh,  when I seen some of my friends that  have taken that six week old baby, D you know,  to someone else, it's just, I can imagine how emotional  it must be. [ [ And, + and, ] + ] D you know,  multiplied by the fact that you don't really trust the person  or you're uncomfortable with the situation  ((   )) , as far as child care, F um,   /",statement
"[ it's, + it's ] comfy. /",statement
Uh-huh. /,general
"C so.  E I mean,  I'm grateful for people like that,  /",statement
"-- C so,  F uh,  [ [ we, + we ] kind of, + we kind of ] [ got, + got ] the ball rolling ourselves versus a bunch of top secret silly [ organi-, + F uh,  F um,  F oh,  operations ] and then the [ full scale, + D you know,  full scale ] troops, et cetera, et cetera, et cetera. /",statement
C and   it's called SHOELESS JOE. /,statement
"They had, F uh,  - /",statement
"Now we did, what we sometimes do since we are in Ohio  /",statement
I'll drool over them. /,statement
"D Well,  you C either  need a big chunk of money  /",statement
"Uh-huh,  /",general
and what have you and giving you traction. /,statement
"C And so  then that can go, F uh,  D you know,  C either  back into our checking account  /",statement
You probably don't want to take them to see  SILENCE OF THE LAMBS.  /,request
"Yeah,  /",general
"Right, F uh.   /",general
"C So,  F uh,  it was one of those things where you go through [ the, + the ]  general battery of all their tests  /",statement
"[ I, + I'm  ] more true, D you know,",statement
We managed to get to one.  /,statement
"C and so  it wasn't, D you know,  something that was being picked up  /",statement
it's amazing how much better I feel. /,statement
"they'll get into the trash, /",statement
"Was that good,  /",question
I'm Nancy.   /,statement
"E I mean,  do people around that area seem to do a lot of renovation? /",question
Uh-huh. /,general
"<Breathing> Yeah,  /",general
"F Uh,  I think it's wonderful [ these, + these ] places that aren't nursing homes necessarily  /",statement
"Okay,  /",general
everybody's neutered  /,statement
"they're taking top three percent that have tested out, D you know,  in the district and, F uh,  put them in this academy system,  /",statement
Is that pretty typical for your area? /,question
C and  it just can devastate --,statement
Did you hear our topic?  /,question
"[ it's always, +  it's always ]  wondered me why, E I mean,  they act as though this area is not, D you know,  a big  metropolitan area,  /",statement
Uh-huh. /,general
Yeah. /,general
Yes. /,general
Oh. /,general
"F Uh,  I did, on [ the, + F uh,  <lipsmack> the ] Supreme Court hearings, [ ar-, + ] [ the, + ] for, F uh,  F uh,  the whole business of, F uh,  - /",statement
What line of work are you in  now since you went to school  /,question
"Uh-huh,  /",general
Uh-huh. /,general
"My son will graduate from high school this year,  /",statement
Uh-huh. /,general
"[ I, +  I ] never found out  what a lot of the seventies music had too.  /",statement
Uh-huh. /,general
"C but  the guy that they messed over to get there or they stole something from, or beat to death  /",statement
Yeah. /,general
"[ [ C and,  +  C and,  ] + C and  ] that's mainly people that have never had pets around their children,  /",statement
uh-huh.  /,general
we had  ((   ))  summer lasting  long  /,statement
he was just  kind of walking around. /,statement
"C and,  F uh,  I'll never do that again.  /",statement
"C And,  F uh,  then he underestimated  his ability [ to, +  to ] wage a war with us.  /",statement
"There isn't going to be any of this, D you know,  very few people will ever stay home. /",statement
Uh-huh. /,general
What types of crafts do you do? /,question
"[ C and,  + C and then  ] you go to Porsche  /",statement
Uh-huh. /,general
"C and  in Orlando, [ there's, + crime is ] getting to be a bigger problem than ever,  /",statement
the month after Christmas is supposed to be high  spending because everything is on sale. /,statement
Uh-huh. /,general
"C So,   we [ left it, + left it ] to somebody who does it for a living.  /",statement
"[ C And,  + F uh,  C so  ] on top of that, F uh,  then, [ what if I, + what if we ] decide to have universal health insurance,  /",statement
"C And  he makes like, - /",statement
It's sort of the uncut version.  /,statement
"C And  my wife <noise> painted [ those, + the insides of those  ] dark blue. /",statement
C And  I spent as much on that car in twelve months as I spent for the car. /,statement
"-- C but,  I do feel like it's [ a, + an ] invasion of my space.  /",statement
Uh-huh. /,general
Do you think? /,question
Yeah. /,general
Uh-huh. /,general
"I don't think much [ of li-, + of life ] imprisonment.   First of all, it's never, turns out to be life,  /",statement
We do the same thing.  /,statement
Yeah. /,general
F Ooh.  /,general
Right.  /,general
"Yeah,  /",general
"We've got stock purchase program and a, - /",statement
"C and  [ she just, + her term just  ] ended  /",statement
Oh.  /,general
"when I was in school, I was a sweat monster. /",statement
Yeah <laughter>. /,general
"C So  do you know of any other shows in the even, or something that you enjoy? /",question
You are talking about P O W -s --,question
Yeah. /,general
"C And,  D you know,  it's sort of a popular view of, F um,  what happened way back then. /",statement
"C And  [ I, + I ] just think that, F uh,  that's [ one of, + one of ] the arts that I think are really pretty.  /",statement
taxes would undoubtedly be occurring.  /,statement
How was your care at Parkland? /,question
C but  there's D like  certain types of country western I can't handle --,statement
"It's primarily, F um,  a few big stories and then  lots of high-level reports. /",statement
that's what we want.  /,statement
Right. /,general
"C And then,  F oh,  let's see,  there's a couple or three that I would like to go see before they go into videos.  /",statement
That is what they call them down here.  /,statement
"yeah,  /",general
"[ Maybe, +  maybe ] being a tenured professor  would be one thing, but being a public school teacher is entirely another thing. /",statement
"-- C and  she walks around, talks to people  /",statement
"C or  current, -/",question
It was nice talking to you. /,general
"C and  they go through fourteen appeals, and --",statement
"C and  it gets kind of old,  /",statement
"C And  it still takes me twice as  long as I think it's going to take to do the job, /",statement
"-- [ C so,  + F uh,  C but  ]  I have so many students in my classes that have dropped out and come back,  /",statement
<<Very faint>>  Yeah. /,general
"D Well,  F uh,  <swallowing> as far as the practical aspects go, I suspect that the space station may actually be a good compromise --",statement
"it is,  /",statement
It's hard for me to say.  /,statement
Uh-huh. /,general
Uh-huh. /,general
Yeah. /,general
Oh.  /,general
"[ is, + is ] crime a problem there?  /",question
that is one solution to it. /,statement
"and, uh, it, it was prev-, she, she did pretty well.  /",statement
"C And  it wasn't until the last  two years, F um,   /",statement
C and  also I have a real strong opinion.  /,statement
"D Well,  let's hope not.  /",request
"C so,   one of the things that he took over was the cooking  /",statement
"I consider it kind of [ a, + a ] waste of my time.  /",statement
One crook is as  good as the other one. /,statement
Neither one of us do. /,statement
"I like news programs, like you mentioned,  /",statement
It's that care givers are not omniscient -- /,statement
Yeah.  /,general
"C but  what I found recently is what they've been doing is [ they, + they ] poll somehow the area,  /",statement
"Yeah,  /",general
"you're,",statement
Uh-huh. /,general
"C But,   F um,  [ we still have, + we still have ]  D like,  D you know,  [ coup-, + three ] years left on it. /",statement
you can't enjoy it. /,statement
There's bound to be some kind of fabric stiffener like that that's very similar --,statement
-- C and  somebody will find a way to make money at it. /,statement
"D Well,  I try to do it at night before I go to bed. /",statement
C and  there might be a revolution within the people.  /,statement
C or  maybe because everyone else was doing they figured they would just go ahead and approve it also  /,statement
"C and  they just  turn it on when they walk in,  /",statement
Uh-huh.  /,general
Right. /,general
"D Well,  I, F uh,  just had a Christmas Around The World party --",statement
Uh-huh. /,general
Yeah. /,general
"C So.  D Actually,  I actually enjoyed that as well. /",statement
"C or  I may be working around in the room somehow,  /",statement
I do the occasional push up  and sit up.  /,statement
"[ Why, + why ] did you check music? /",question
I like that. /,statement
that was more than his college tuition was -- /,statement
"F Oh,  sure. /",general
C but   ((   ))  your cousin could have a baseball team with twelve kids <laughter>. /,statement
"If you're going to be gone all day long, walking someplace or doing tourism or whatever --",statement
"Uh-huh,  /",general
Yeah. /,general
"Uh-huh, D you know,   /",general
D you know.   You like to pull for the underdog  /,statement
C So  it kind of kills the evening for doing errands.  /,statement
and said something here when I came home and French to somebody  /,statement
"C But,   F uh,  F uh,  like I said, we're [ getting, + <talking> getting ] the kids ready to go to the birthday <noise> party, /",statement
"C But  [ I, + D like,  late night, we ] don't watch,  F uh,   /",statement
"C and then,  F um,  some other credit cards, like store credit cards, D you know,  I do have them up there a little bit,  /",statement
Uh-huh. /,general
Uh-huh. /,general
Yeah.  /,general
"Yeah,  /",general
"C but  [ we, + they ] didn't run it.  /",statement
at least you guys have a remote control. /,statement
"[ [ I, +  F uh,  I, ] + I ] like the way it is. /",statement
I usually try to guesstimate  /,statement
not because there's much else <laughter>. /,statement
Uh-huh. /,general
Uh-huh. /,general
Uh-huh. /,general
"they sold the piano,  /",statement
"They say it has really made a difference, though. /",statement
"the humidity was like [ eighty plus, + eighty percent plus ]  /",statement
"C And, so,  the whole page [ you, + you ]  never can actually see it, /",statement
"C and  I find that the health care  programs there, F uh,  are administered [ with, +  F uh,  A at least people I talk to,  with, ]  F uh,  a great deal of integrity,  /",statement
Uh-huh. /,general
"C and,    F uh,  we grow a lot of tomatoes, F uh,  /",statement
C And  are we still going to maintain drams for perfume? /,question
"Yeah,  /",general
"C but,  they pretty much go through that,  /",statement
"[ I think, + [ I, + I ] think ] it [ should take, + from conviction to execution should take ] no longer than a year. /",statement
"D Well,  I do feel [ like, + a little bit like, ] - /",statement
F Um.  /,general
"-- and D well,  D you know,   the war riots, of course.  /",statement
Uh-huh. /,general
"C or,  I don't know whether this could be something that was done in school,  /",statement
you troll it --,statement
"That's one nice thing, is they're real good about replacing it. /",statement
yeah. /,general
Yeah.  /,general
"yeah,  /",general
Uh-huh.  /,general
"E I mean,  I think it started actually D like,  D like  in the late fifties.  E I mean  D like  in fifty-eight, fifty-nine. /",statement
"I think I'll try to stay away, except [ my, + my ] second grandchild will be born [ in + <breathing> in ] the winter in January. /",statement
Um -- /,general
C So  like  the den and the living room are all double cathedral ceilings. /,statement
"D Well,  [ [ isn't that a, + that's a, ] +  that's ] pretty, F uh,  upscale, F uh,  trash, F uh,  F uh,  situation.  /",statement
"D Well,  that's not  too bad. /",statement
"E I mean,  D you know,  some people had been there a long time. /",statement
"F Um,  D well  a lot of people,  they'll vote the way their family votes, D you know,  /",statement
"[ C And,  + C and  ] in the winter, D you know,  I [ just add a, + ] maybe wear longer sleeve shirts than I do in the summer.  And add a heavier jacket or,  D you know,  wear jackets more in the winter than I do in the summer. /",statement
C So  we do not know whether it is living  /,statement
"talking about the taxes in general, and [ that, + that ] was an area that [ I, +  I ] perceive as not being the best expenditure for the amount of dollar that we're taxed for, F uh,  in the area of defense, - /",statement
"F Huh,   did you get to talk to him? /",question
"C And,  F uh,  <lipsmack>  we've had two Schnauzers  /",statement
"C So,   we're kind of country  but not too.  /",statement
Just in a very cursory way.  /,statement
"Yeah,  /",general
Nice to have everybody together at once <child_talking> and things like  that. /,statement
Right. /,general
"the problem is they call up and make this deal, D you know,   /",statement
"C and  [ it was, + [ it w-, + ] it was ] a drama.  /",statement
-- C but   the good thing is you can bring out other colors from that -- /,statement
"Okay,  /",general
C and  he acted about the same <laughter>. /,statement
"E I mean,  I must be a frustrated chemist or  something like that. /",statement
"D Boy  [ they, + they  ] have storms here  /",statement
"C But,  D anyhow,  F uh,  D now,  are you going to buy this next car  /",question
Uh-huh. /,general
"F Um,  he's part golden Lab and part, F uh,  <lipsmack>,  let's see, Alaskan, no, not Alaskan.  /",statement
Uh-huh. /,general
Uh-huh.  /,general
Uh-huh.  /,general
C and  I was just starting to get to where it was getting me in trouble -- /,statement
I'm on a diet <laughter>. /,statement
"I love to go over there,  /",statement
Uh-huh. /,general
Yeah. /,general
Yeah. /,general
Uh-huh. /,general
Yeah. /,general
"[ I'd say, + I'd say ] at twenty-two you don't necessarily need a plan as long as you're  [ getting, + getting ] the exercise otherwise. /",statement
Not that hard. /,statement
"C but  I don't know about  D like  cans that you keep vegetables and stuff,",statement
"you don't throw the baby out with the bath water,",statement
"it is,  /",statement
"If everybody tries to do just a little bit, and a little bit more then --",statement
C but  so far I've only read D like  two books  /,statement
Uh-huh.  <child_crying> /,general
"[ she, + she ] describes as Jim Beard's favorite, F um,  summer menu, or something,  /",statement
which she doesn't allow them to watch the soapies. /,statement
"-- C so,  it, F uh,  has worked out quite  well,  /",statement
"Right now I'm  in Utah, of course. /",statement
"E I mean,  if nothing else, go out along an interstate and pick up garbage. /",statement
"<Laughter> My car is really old, too,  /",statement
Uh-huh. /,general
"[ C And  + <laughter>, C and  ] I get mail --",statement
"F Oh,  okay.  /",general
"F Um,  D see,  I have to take, F uh,  medication [ [ for a, + F uh,  for, ] + for ] kidney transplant. /",statement
Are they? /,question
He just barely made a dent in it. /,statement
How do you put trees in there? /,question
"F Oh,  that's unusual I'd never heard of anything like that, D you know.  /",statement
Maybe it'll have to be  just individual state tax. /,statement
"I think that's really important, /",statement
"E I mean  it just jumps up and down and starts  yapping,  /",statement
"Yeah,  /",general
"[ I, +  I ] think our  experience of camping is, - /",statement
"F Uh,  I use  to,  /",statement
"What kind of cars do you, do you usually drive? /",question
Uh-huh. /,general
C so  E I mean  aerobics is  something I'd hate to give up.   /,statement
"C but  on the other hand, I'm not sure what the permanent value of it was.  /",statement
"C But  in this particular lake, we went out with some friends, once  /",statement
that could really happen.  /,statement
"-- and then, of course, we look into the prices.   /",statement
"C And then,  of course, he died two years ago,  /",statement
"it's D like,",statement
I think it's great. /,statement
I'm not sure about October.  /,statement
"C And  I said, You haven't heard about tornados <laughter>. /",statement
yeah. /,general
Do you work for T I? /,question
"[ from, + from ] what I hear about jail life is not any way to live. /",statement
Uh-huh  </noise> </children_talking>. /,general
"F Oh,  they do great.  /",statement
"C And  it's one of those things, - /",statement
Uh-huh. /,general
"I'm getting scared for kids to get older,  /",statement
it's so hard to take young kids anywhere for very long. /,statement
C and  --,statement
Uh-huh. /,general
Bye-bye. /,general
"They get a different [ persp-, + F uh,  perspective ] on an issue and stuff.  /",statement
"D Well,  F um  probably the best one that  [ I, + I ] know of and I work with all the time is called SEARCH FOR SIGNIFICANCE --",statement
-- <Sniffing> C but  they don't have any problem walking right by you if you're asleep. /,statement
"[ What are, +  are ] you settled in a place? /",question
Yeah  -- /,general
I hope I'll be able to do the same with <laughter> grandchildren. /,statement
You don't get  any newspapers? /,question
About the only thing I really recycle around here is aluminum cans. /,statement
"I don't think anybody  around here would understand [ all the, +",statement
"-- C and  they've got large medical,  F uh,  center down there.  /",statement
D well  we were there in the winter.,statement
"I know [ I, + I ] did that for  summer <laughter>  /",statement
"I think at T I, it took five years. /",statement
"yeah,  /",general
"[ Did t-, + F uh,  did it ] go up and down? /",question
"E I mean,  [ just, + just ] did a thumb print.  D You know.  /",statement
Uh-huh. /,general
Uh-huh. /,general
I don't know how much they get when they sell all that stuff. /,statement
(( Little ))  value just in whatever you do. /,statement
C and  I suspect that that's probably true for everyone. /,statement
"it really does bother me when I think about, D you know,  leaving our children [ with, + with ] this sort of, F uh,  a national problem that we can't seem to find [ an, + an ] answer to it, F uh,   /",statement
would recommend it to anybody.  /,statement
"I've heard all about it, though. /",statement
C and  I enjoyed my guns. /,statement
"F Oh,   okay.  /",general
A massive turnout.  /,statement
"E I mean,  I was a Boy Scout  /",statement
"D Well,  F uh,  the hobbies that I pursue in my spare time, are crafts  /",statement
that doesn't do a lot for them.  /,statement
What kind of pets do you have? /,question
That would kill me. /,statement
parents always do.   /,statement
What's the name of that company <laughter>? /,question
Okay.   /,general
Uh-huh. /,general
"</Child_talking> Okay, F uh,   /",general
"C and  [ they, + F uh,  they ] broke in [ one, +  one ]  night and found a bunch of memos that were, F uh,  supposedly [ from, +  from ] Hughes [ to, +   F uh,  to ] his [ main, +  F uh,  main ]  [ a-, +  assistant ] back, F uh,  in the fifties and [ si-, +  F well,  I guess, in the sixties, ]",statement
C and  --,statement
"F Oh,  okay.  /",general
Uh-huh. /,general
"The only thing I do now is, F uh,  put the data into Quicken.  /",statement
Yeah.  /,general
"Whatever,  /",statement
