text,intent
C but  it was an absolutely fascinating experience. /,statement
"[ D So,  + D so  ] [ why + from Argentina, why'd ] you come over here? /",question
"D Well,  I'm a great sports enthusiast,  /",statement
"C and  I know in the state we were from that they did that [ t-, + similar ] type thing.  /",statement
"Cuddle up, uh-huh. /",general
"it helps mature them a little bit, and helps them understand the world, the way it really is. /",statement
"C And  I have never had a chance to, - /",statement
"D Well,  I think just, also, D you know,  the women's movement, too, has affected a lot of social change. /",statement
"C But  we have to carry it, F uh,  some distance,  /",statement
"C but,   E I mean,  when I heard his album, I heard it and it was just incredible. /",statement
Uh-huh. /,general
Okay.  /,general
"C or,  D you know,  because [ it, + ]  they can't remove themselves,  /",statement
"D See,  C so,  plastic, it's all out of plastic. /",statement
"E I mean,  it's a lot more,  /",statement
"Yeah,  /",general
"[ Would that, +  would it ] have been too much of a price to pay for that?  /",question
"Oh, okay.   /",general
"Yeah,  /",general
"They're very,",statement
"right,  /",general
"C and  they clean up their act,  but on a normal basis [ that they're, +  that they're ] dumping things,",statement
Uh-huh /,general
Yeah. /,general
"[ [ we just, +  F uh,  we ]  did D like,  +  F uh,  we drove ] down to Houston to visit friends,  /",statement
"E I mean,  people always used to be willing to ante up for the schools.   /",statement
"It's a little different, F uh  --",general
Yeah. /,general
"F Um,  C and,    ((   ))  I think that no matter what I do, I don't serve enough of it, really, [ to, + F uh,  to ] suit him.  /",statement
"[ Unless, + unless ] they were so ill that they needed  nursing care that could not be given in the home. /",statement
C and  usually they have talk shows. /,statement
-- C so  I get a lot of stuff through the grapevine which [ is + really isn't  ] --,statement
All of this adds up  /,statement
I worked for a mortgage company in Wisconsin  /,statement
"F Uh,   now that Randall's coming back next season, I hope they'll [ be, + do ] a little bit better.  /",statement
Uh-huh. /,general
"I know in a lot of cases, F uh,  different districts like to have nice fancy schools. /",statement
"D Well,  that's how we do it too.  /",statement
Have you seen that yet? /,question
"Just two, /",statement
"C but,   [ when you, + when you ]  work out, do you pretty much do it on your own schedule,  /",question
I can see a difference between a person who goes out to rob a store for food --,statement
"C But  we hear so much about the violence and how it's not safe to walk the streets because [ somebody, + ] D you know,  these  random drive by shootings and that sort of thing. /",statement
C And  is that supported by all donations to the church and so forth  /,question
"C But  I don't think I could do it.  Because I'm very, very emotional. /",statement
"[ it's, +  it's ] different,  /",statement
Yeah. /,general
C and  they in a sense become unteachable.  /,statement
"I did, too. /",statement
"D Now  as far as our grass, it grows crazy <laughter> here.  /",statement
"I could watch YOGI BEAR, D you know,  /",statement
"D personally,  [ I, + I ] came from the Washington area.  /",statement
Uh-huh. /,general
C but   --,statement
Right.   /,general
"E I mean  I just think that's human nature  that you're going to have corruption in government, in business, personal life,  E I mean,  D you know.  /",statement
C And  they put her in a home last year. /,statement
C or  you were aggressive not assertive and independent. /,statement
"C and,   F uh,  that's how you come up with aspirin that costs four dollars apiece and things like that.",statement
Are you a total banner? /,question
"C or,  F uh,  E I mean,  he left almost no alternative. /",statement
"F Uh,  I don't know what y'all are paying in Dallas,  /",question
"<talking> Of course, my parents made me take hunters safety classes  /",statement
"I'm a, F uh,  F uh,  talk show person.  /",statement
D Well  F um,statement
"on the international scope maybe the president feels that, F uh,  D you know,  for long-term relations with all these countries it's important  /",statement
"[ she's, + she's ] quite attractive looking. /",statement
"C So  [ let, + let ] their country take care of it. /",statement
Maybe not as much as now  /,statement
"Yeah,  /",general
"[ for, + for ] us, D you know,    it's like, [ [ I,  I + ] can spend, + I can spend ] that money  /",statement
"-- C and  I do,  /",statement
"D you know,  they're not all the same  /",statement
"C And  they have a, F uh,  scaled down model showing [ how they, D you know,  fuel it, + E or,  D you know,  how [ they, + F uh,  F oh,  the fuel trucks ] ] and things run out there to it and how they, F uh,  - /",statement
"I used to read TIME magazine a lot,  /",statement
"there, E I mean,  you can go down a street,  /",statement
Yeah. /,general
"-- C and  she had to perform over there [ and, + ] in Turin  /",statement
"F Um,  coming from that background,  what we pretty much do is [ we, +  in our household, as far as living expenses, we ]  live on a cash budget.  /",statement
"I liked it, /",statement
C and  one of my other favorite shows is SESAME STREET because of the kids.  /,statement
"I guess on [ a one, + a scale ] of one of ten I'm probably around a two in terms of fair restricting guns  /",statement
"I think it's caveman, /",statement
"C But,   F uh,  I just think that, D you know,  when there's two year olds running around, [ the, + [ whoever is taking care of, + the care givers ] ] are going to pay attention to the two year olds. /",statement
"it's fast, but unreliable  /",statement
just as quickly. /,statement
C but  prepare them first. /,statement
"[ Should they, + F uh,  should young Americans ] be forced to do a year of service? /",question
"All right, this is easy for me since I, -/",statement
"C but  [ they, + they're ] already, F uh,  have [ str-, + three strikes ] against them when they're out there. /",statement
Uh-huh. /,general
Uh-huh. /,general
Do you play every day? /,question
you --,statement
I don't think that there is enough being done.  /,statement
You too. /,general
C But  I think you you really hit the nail on the head.  /,statement
it's Henry Fonda  /,statement
"C And,  F uh,  <inhaling> we've done <sigh> lots to it.  /",statement
we had a couple of different size brushes --,statement
"C But  just by the mere fact of outlawing handguns, would make it so that it would be not as conspicuous,  /",statement
Uh-huh. /,general
I just couldn't believe it. /,statement
Uh-huh. /,general
"C and  when  we came up, here, F uh,  to California, F uh,  we're in the Monterrey area,  /",statement
That what my sister did. /,statement
It depends on the age of the child.  /,statement
"C and  we will be living [ in, + in ]  Africa  /",statement
"C And,   F uh,  [ it's, + it's ]  just ridiculous.  /",statement
Things you already owned or things that you've picked up  just to do that? /,question
Uh-huh. /,general
there's a lot of people that are on death row.,statement
"F uh,  what do you think you would offer as far as, F uh,  information about selecting a school? /",question
Yeah. /,general
A couple things like that.  /,statement
Uh-huh. /,general
C And  I swear we get tomatoes six rows up. /,statement
C and  it's really moist. /,statement
"I haven't known many of those people,  /",statement
C and  usually around the Christmas season is usually when the crime rate is a little bit higher. /,statement
"C So,",statement
"C And,  F uh,  C so  [ I'm, + I'm ] hoping I can  get her talked into it soon. /",statement
I know.  /,statement
Hello. /,general
Okay. /,general
"[ I, + I ] should imagine  that, that would be to keep it at  [ a level, + those levels,  ] I guess, [ that, + that ] were originally appropriated  [ [ w-, +  was ] + ] when the Soviet threat, I guess, was perceived as being a greater one.  /",statement
it went the other way. /,statement
"I know I feel like I would never do that  with my parents either, D you know.   /",statement
"C and  I'll holler and tell my cat Nikki,  /",statement
Okay.  /,general
"D Well,  that's what my parents are avid  Cadillac freaks.  /",statement
"I don't want that, D you know.   /",statement
Yeah. /,general
Huh-uh. /,general
Uh-huh. /,general
"Uh, and they have ceramics and pottery and needle work --",statement
"[ I think, + I think ] government can do that now, /",statement
Yeah <<Voices fade>>. /,general
"[ Y-, +",request
"[ [ [ C And,  + F uh,",statement
"[ And, + and ] some of these other things  /",statement
<Laughter> Me too.  /,general
Yeah. /,general
"Different rice and ham and things that, F uh,   /",statement
"F Uh,  we're in, F uh,  campus apartment buildings with flat top, F uh.  /",statement
"Yeah,  /",general
Oh. /,general
Uh-huh. /,general
I know you would. /,statement
"[ one of those, + F uh,   course, one of the ] shows I saw was taking it from the angle that, since it doesn't effect men, it's not going to get funded.  /",statement
"it's like, it doesn't have to be good,  /",statement
"I know my daughter mostly, - /",statement
it happened. /,statement
I do know. /,statement
C but  we try and keep it out of the home life. /,statement
Yeah. /,general
Yeah.  /,general
Ten. /,statement
C and  she gets bored real fast when she is home with nothing to do. /,statement
Yeah. /,general
Huh. /,general
"I guess I would tend myself to be more towards [ the, + the, ] D like  three,",statement
"because I started to say, [ you can, + ] there's different times they say it's okay to do it. /",statement
Uh-huh. /,general
None of the Yankees wanted to listen to their kind of luted grammar <laughter>. /,statement
"C and  you got a nickel or dime, which in that time was a lot of money, when you returned them.  /",statement
"they understand helping people more,  /",statement
"C But,  F um,  I think they took the dental  away now.  /",statement
"Are you calling from Texas, by the way? /",question
"C And  I thought Kevin Costner was just, - /",statement
"They just opened up a recycling center where we go and donate  [ our, + our ] things and dump them off ourselves. /",statement
"C and  we protect him so  much,  /",statement
"mine had been [ [ a, + a, ] + a ] - /",statement
C and  he hits a home run  /,statement
"[ we, + we  ] tend to, F uh,  - /",statement
"C And then  [ I just, + F uh,  D you know,  I just ] broil it and put lemon on it. /",statement
Yeah -- /,general
Not going from side to side. /,statement
"[ do, + do ] you change much through the season  /",question
"C Or  down here in Denison, - /",question
"C and  I think it's  going to be real interesting  and  particularly in light of what is obviously going to be a  big structural change in the economy,",statement
"Yeah,  /",general
And here's this young girl with the tattoos  /,statement
Right. /,general
"it's sort of like, D well,  <laughter>. -/",statement
"I think that's the way I sort of see them all working, D you know.  /",statement
Uh-huh. /,general
C But  --,statement
Not that they won't appoint them  /,statement
Right.  /,general
"C but  [ I'm not really  from +  <laughter> I'm not really from ] Texas,  /",statement
Uh-huh. /,general
Yeah.  /,general
Right. /,general
"C or  it should be  out on T V, I would think,  /",statement
"[ I just, +  I ] love it.  /",statement
"C and  anybody who's contributed  toxic waste, no matter if you were somebody that eventually, D you know,  F uh,   damaged the ground or not.  /",statement
"I like to be entertained,  /",statement
"Yeah,  /",general
"C and  [ it wa-, + it was ] really funny,  [ it's, + ] F uh,  [ that, + that ] he winds up <laughter> playing in the movie.  /",statement
"D Well,  these are accidental tomatos. /",statement
My wife and I can share a bedroom <laughter>. /,statement
Yeah. /,general
"C and,  would be nice, though. /",statement
Yeah. /,general
Uh-huh. /,general
"Yeah,  /",general
Yeah. /,general
C And  we just couldn't wait to have two children so they would be such friends. /,statement
Right. /,general
"I can't think of many alternatives that could be more fair than having twelve people decide, although it's difficult because they all have to be [ new-, + unanimous. ] /",statement
not in Plano. /,statement
"D You know,  it's their money. /",statement
"[ [ I, + I,  ] + I  ] come from a musical background, /",statement
"C And  they were talking about, - /",statement
"C So,  D you know,  if you do have any time, it's kind of like on a rush cycle that you have to get so many other things done, F uh,  [ ju-, + just ] to maintain your home and maintain the things outside your home [ and then, + plus ] try to have that relationship with your children,  /",statement
"Uh, also I think that people have a tendency to, to vote in the larger elections and not vote in the, the more local elections. /",statement
"the mentally ill patients could walk right [ in, + into ] the rooms or do whatever they wanted to basically.  /",statement
"D well,  my family didn't necessarily [ like, + like ] them as much as I did,  /",statement
C And  she's still alert enough that I think she would really know that we were putting her there -- /,statement
"C but  then again, so  many people you got to understand only catch it once a day, maybe -- /",statement
Yeah. /,general
"C And  he does it,  /",statement
"A six  person jury could have decided either way, of course <noise>. /",statement
"F Um,  I thought [ [ the, + F uh,  the cima-, ] + the cinematography ] was excellent. /",statement
"E I mean,  you think they're lapdogs.  D You know,   /",statement
"C So  if I just need something real quick,  [ and + ] I don't feel like getting up and going and getting what I printed,  /",statement
I love them to death. /,statement
Uh-huh. /,general
"[ I, + I ] feel that [ everyone is, + everyone is, ] F uh,  entitled to a trial by jury.  /",statement
[ C and --,statement
I don't think we've done that to Saddam Hussein yet. /,statement
I think it's such a shame that the Iraqis had to just go destroy everything.  /,statement
"physical therapy was there and  whatever,  /",statement
Yeah. /,general
When you see all these horror stories on television about child care  /,statement
Uh-huh  /,general
Yeah. /,general
C So  it's kind of nice. /,statement
Uh-huh. /,general
"D Well,  C and  that's an individual thing. /",statement
okay. /,general
"D See,  she shows dogs  /",statement
"[ I s-, + I seen  ] a lot of adds recently for organic fertilizers [ and, + and ] lawn additives and that type of thing,  /",statement
-- I guess violent crimes would be the crimes where I can see it making the most sense. /,statement
yeah. /,general
"F Oh,  F uh,  by choice? /",question
"<Laughter> F Um,  C but,   F um,   I went fishing at, I don't know if you've ever heard of, F uh,  Lake Worth.  /",statement
Yeah. /,general
"C and,   F um,   that was quite an experience <laughter>. /",statement
"C but  you still have to be realistic, as well, I think. /",statement
C And  a whole roof of a restaurant came off. <laughter>  /,statement
Oh. /,general
C and  up there hardly anyone drank ice tea <laughter>. /,statement
okay.  /,general
P E R E T T I. /,statement
"C and,  D you know,  I want a car that I can work on because I think it just costs too much even to get the oil changed anymore. /",statement
Bye-bye.  /,general
Just her whole house is <laughter> like wow. /,statement
C but  there is one that's out in this big lake  /,statement
"E I mean  [ it's, + that's ] very complicated. /",statement
"Yeah,  /",general
"C or  current, -/",question
"[ C and,  + C and  ] that should be first and, and children second.  /",statement
"I was a,",statement
I'll just go with you first.  /,statement
"[ they're, + F uh,  they're ] up above a foot,",statement
I  don't like that at all.  /,statement
Yeah. /,general
C And  that's kind of silly. /,statement
"that's not too far from were we live,  /",statement
C so  --,statement
"They don't really come out like they do in New Orleans, up here,  /",statement
Uh-huh. /,general
"[ C and,  +",statement
-- right  /,general
"SESAME STREET comes on from D like  nine to ten, which is a good time  /",statement
"C but,  F uh,  <laughter> it was sort of a reunion before leaving.  /",statement
"I'm thinking about, F uh,  special dishes,  /",statement
"we're supposed to have a  chance to get some rain the next couple of days here, F uh,  which will be, D you know,   a little bit more typical, F uh,  autumn weather. But really it's  strange.  /",statement
"C And  [ I've, +  I still love ] it.  /",statement
"C But  it should be a standard [ and, + and ] not left up to either the whim or the current overhead rate [ t-, + F uh,  that's ] running in each department. /",statement
"There are some, but [ not, + not ] very high.  /",statement
"how I met him was through, F uh,  the aerobics class that he used to teach. /",statement
they buy the second.  /,statement
"although the kids today, though, [ it, + it ] seems [ that + almost that  ] their concern for money, - /",statement
"[ [  I, + I've, ] + I enjoy, ] - /",statement
unless they're at a point where they're mentally --,statement
"that's it, /",statement
"C And  even, D you know,  I think a lot of the movies we see now [ kind of, + kind of  ] play a good part in our changes  /",statement
"My husband bought it because [ we, + we'd  ] never get out and go walking or anything,  /",statement
she always said she would never go to college.  /,statement
"[  I, + I ] D actually  feel the tennis balls would hurt. /",statement
"C But,  I'm not real sure how that goes. /",statement
"[ if, + if ] you don't watch it there, then you're going to hear somebody else's canned, F uh,  report, somebody else's view about it  /",statement
"Okay,  /",general
Oh! <Noise> <<Sounds like a cat>>. /,general
Yeah.  /,general
Yeah. /,general
"and one of the ones that he's w-, worked with was professionals who came in for an AIDS, uh, conference in, uh, California. /",statement
"C so,  it's real, real shady.  /",statement
Are you at work? /,question
"they call it the night of the howling,",statement
That can be very handy under  those kind of circumstances.  /,statement
"C but  you can [ see the thunder,  and, + E excuse me,  see the lightening ] going horizontally across the sky --",statement
"C but  [ they do, + they do ] a lot of research  /",statement
You got to D like  clean out the underneath of your car all the time when you get a chance. /,statement
"[  He, + he ] had lost every other office that he had, D you know,   /",statement
"Plano is outside of Dallas,  /",statement
I think we covered it pretty good. /,general
"[  He, + he ]  happens to be, F uh,  a friend of one of [ her, + her ] business associates.",statement
I hope that happens to me someday.   /,statement
"Yeah,  /",general
"C but  if I, F uh,  ever get enough spare time,",statement
Uh-huh. /,general
"C but  I have to go to bed,  /",statement
Right. /,general
Uh-huh. /,general
"[ C So,  + F uh,  C but  ] I think there are some wonderful child care opportunities out there for children  /",statement
Yes.  /,general
"C and,  F uh,  then this summer I got the thing from the school that says things to work with the kids on  /",statement
"C and  [ we've done, + F uh,  we've done ] quite a bit  /",statement
"every adult, D you know,  F uh,  is able to carry  a gun,  /",statement
Right. /,general
"apparently they've been so [ in, + ] D well  I don't know inbred, or what,  /",statement
Yeah. /,general
"In fact, I think it sort of raises nurturing  and being a mother to what it ought to be which is a respected profession. /",statement
Uh-huh. /,general
that's where we went. /,general
"-- C and  when we, F um,  put out house in,  F um,  they wanted us to have, - /",statement
except that I consider them my children <laughter>. /,statement
"Right,  /",general
"she does, F uh,  - /",statement
we like the real Mexican food --,statement
"D Well,  C and  they're so busy. /",statement
it was really rough. /,statement
"F Um,   [ there's, + there's ] different value placed on human life,",statement
"we like to keep one on hand just for emergencies, D you know.   /",statement
Right.  /,general
not a seventies baby.  /,question
Yeah. /,general
"D Well,  you have a good evening. /",general
"C and  this is the ugliest,",statement
"C and  [ I had, +",statement
"[ Maybe, + maybe ] that's what is happening.   /",statement
"but if, you know, if I ever wanted to have a kid, how could I work.  /",question
"on some days, F uh,  <laughter>  it's, F uh,  I don't know - /",statement
"F Uh,  it's one area that is really, [ I, + I ] think  hurting the economy more than anything.  /",statement
"Now at work, F uh,  D you know,  we have changed our recycling.  /",statement
"D Well,  my degree is in teaching,  /",statement
C and then  I forget to bring them in the store. /,statement
Bye-bye. /,general
"[ C and  they, + C and  they ] mentioned that one. /",statement
"E I mean,  they're some of the best [ of, + ] that are made. /",statement
Yeah. /,general
"If someone is known to have been in prison, they can't get a job. /",statement
"[ I, just, + I'm ] rather puzzled about the,",statement
"E I mean  it was like  [ the, + F uh,  the ] Grand Prix, /",statement
Yeah  /,general
C so  I do not know what she has been doing.  /,statement
"I, I don't know how much trees actually act as filtering agents in terms of pulling various pollutants or chemicals out of the air.  /",statement
Uh-huh. /,general
"Yeah,  /",general
", it's a whole hour show.  /",statement
Uh-huh.   /,general
"C and  before that we had all Dachshunds,  /",statement
Those are nice.  /,statement
Uh-huh. /,general
"She moved out because she said the whole island was, F uh,  D you know  being taken over by the Japanese. /",statement
"C But,  they're fun. /",statement
"[ I, + C and  I ] think if a person is guilty of taking someone's life and like you say, [ [ it's, + it's, ] + there's ] no doubt whatsoever. Like drunk drivers that kill people  /",statement
Uh-huh.  /,general
"Her eyes are changing, /",statement
"[ We're  past, + D yeah,  we're past ] that age <laughter>. /",statement
"Right,  /",general
C but   ((   ))  your cousin could have a baseball team with twelve kids <laughter>. /,statement
"C but,  F uh,  [ you just, +  D you know,  you ] end up with all kinds of problems with converting your designs. /",statement
"I know,  /",general
"They had one, F uh,  on that  [ kind of, +  type of ] thing  /",statement
"C and  I took it away from him,  /",statement
I did too.  /,statement
"Yeah,  /",general
"D You know,  I'm always afraid [ of + <laughter> <breathing> I'm ] going to need some and where will it be. /",statement
"C and,  F uh,  D you know,  where our kids might be in a great school, we're still paying an awful lot of taxes for people who are on welfare and unemployment because they can't read,  D you know.  /",statement
"That's what I mean,  /",statement
"I think [ they, +  there ]  has to be at least a counselor  /",statement
Uh-huh. /,general
We  --,statement
Is he really. /,general
"D You know,  I wish they could have gotten a lottery. /",statement
"D we-,  you'll help out a little bit <laughter>. /",statement
I was born in New Mexico  /,statement
"[ I've, + I've ] had mixed emotions, I guess, when I listen to, F uh,  the radio [ and, + and ] watch T V about the different, F uh,  things that are happening.  /",statement
"D Like  my kids, they are all making more than my husband was making when he retired from the state. /",statement
"F Oh,  really. /",general
we don't have a big problem with it.  /,statement
C and  it was really interesting to see <throat_clearing> just what you do spend  /,statement
Yeah.   /,general
"it's going back towards, D you know,  - /",statement
"if they had some kind of public programs where you can just go out and, -/",statement
they've earned it.  /,statement
C and  you're --,statement
Uh-huh. /,general
How about yourself? /,question
Yeah. /,general
uh-huh. /,general
"D Well  it's just, F uh,  been delightful talking with you. /",general
We try to get out maybe D like  once every month and a half or --,statement
C and  it's going to take me a while to move up. /,statement
Uh-huh. /,general
"They say if [ you really want to be, + F uh,  you really  want ] some suspense, that's the one to see.  /",statement
Uh-huh. /,general
"[ I, + I ] struggle with it,  /",statement
"Yeah,  /",general
Uh-huh. /,general
"Yeah,  /",general
Oh. /,general
I would hope. /,statement
"C And so  they're actually spending  thirty-three percent,  /",statement
"D Well,  that was the first time I've ever wallpapered,  /",statement
"yeah,  /",general
"<clicking> <music> D Well,  Kathleen, do you believe that there is a problem with our public school system? /",question
Yeah.  /,general
Uh-huh. /,general
Uh-huh.  /,general
"C and  a few things we had to do that <breathing>, are part of it that you don't really like,  D like,  F uh  <breathing>, making decisions on living wills and --",statement
"you get hardware,  /",statement
"D you know,  a lot of things we try to catch D like  at the dollar theater or matinees  /",statement
Uh-huh. /,general
"[ Tha-, + that's ] incredible  /",statement
Uh-huh  /,general
"I think the entire baseball, - /",statement
yeah. /,general
"a typewriter with memory [ would, + <<pause>> would  ] have been fine, /",statement
C and so   I travel a lot. /,statement
C And  that's not one of those things  that you can turn the wheel back and  reverse everything. /,statement
Uh-huh. /,general
"[ He could, + he could, ] F uh,  mishandle a weapon.  Leave it at home and let a child get at it. /",statement
"F Oh,  really. /",general
C So  what are you getting your degree in? /,question
"C but  they're really not as safe [ as they, + as they, ]  F uh,  appear to be.  /",statement
"C but  still, F uh,  -/",statement
"Yeah,  /",general
They may have done it. /,statement
"C and,  D you know,  if you can play tunes that people can sing along to [ it'd be, +  it'd be ]  kind of fun, I think. /",statement
Yeah. /,general
Yeah.  /,general
"I mean, you know, Canada has gone through a lot of problems now with, with Quebec and, and everything  /",statement
"[ C But  he wa-, + C but  before he saw ] the movie he was D like  disappointed that Dustin Hoffman would do this <laughter>. /",statement
Inboard outboard.  /,statement
"C because  it's a different county, which has less crime, and, F uh,  [ less, + D you know,  less ] highways  /",statement
"Yeah,  /",general
C And  we go to On the Border.,statement
"D Now  the interior,  /",statement
"C and  yet, F uh,  a lot of these large corporations such as Texas  Instruments, although they don't admit to  it, [ it's +  D actually,  F oh,  a drug  testing policy comes ] about as a result of government pressure. /",statement
"[ Where, + where ] it's more interesting. /",statement
"they tend to,",statement
that makes it a little easier to deal with. /,statement
"I  stopped comparing myself a long time ago  to somebody who had, F um,  - /",statement
"but I, I have a lot of friends with children  /",statement
"D Well,  F um,  I haven't been  doing a whole lot of reading for enjoyment lately.  /",statement
"[ I just, + they're just ]  so outrageously priced,  /",statement
Yeah. /,general
Right.   /,general
"E I mean,  it's incredible.  /",statement
The ski resorts were really - /,statement
I have some dulcimer music.   /,statement
We're in  (( Forsyth ))  county  -- /,statement
I'm in Garland. /,statement
Yeah. /,general
I think it was easier when they all had each other and could entertain each other and I was home more.    /,statement
"His degree was in, F uh,  industrial engineering. /",statement
"Yeah,  /",general
"C And then  I'll, F uh,  normally check out the Eagles or the Patriots  /",statement
"If we can cut back the usage, then F uh,  maybe it will have to go someplace else. /",statement
Yeah.  /,general
"We all are,  /",statement
"C So,  [ at least, +  at least ] that will be exciting <laughter> --",statement
It was in a very small town nursing home. /,statement
yeah. /,general
"F Uh,  [ I'm, +  I'm ] afraid to go see that one.  /",statement
Yeah. /,general
"C and  it's,",statement
"C and  [ we, + when we ] moved  into our house that was the first thing we wanted to get [ was, + F uh,  D you know,  was ]  a pet  /",statement
your time becomes very precious  /,statement
"C because  I'm Black,  /",statement
"I just hate to spend the money just going down the drain and watering grass, D you know.  /",statement
"C and  I would definitely get my money's worth, F uh,  much better than State. /",statement
Uh-huh. /,general
"Yeah,  /",general
I like that kind of stuff.  /,statement
"[ C and,  +  C and  ] when it begins to be in  the sixties and  seventies most of the time, F uh,  I --",statement
right  /,general
"C And so,  in the long run, if it's really what they want, D you know,  they are better off.  /",statement
"C and  they were  living in a tent,  /",statement
C and   we went and looked at used cars around town.  /,statement
"[ I b-, + I belong ] to Quality Paperback Book Club. /",statement
-- C and  he's got a attorney that you and I could never afford. /,statement
"I think, F uh,  they do the whole with, D you know,  paying, /",statement
Do you have any? /,question
Uh-huh. /,general
Uh-huh. /,general
"Have you tried [ the, + F uh,  the ] pool at the Spring Creek Fitness Center? /",question
"C so  he's going off,  /",statement
"C And,  C and  they seem to be, - /",statement
"[ It's, + <children_talking> it's  ] really looking at systems and design systems and seeing how people interact with them. /",statement
"<Laughter>  Right,  /",general
it was just to be part of the gang  /,statement
I've caught it a few times  /,statement
Uh-huh.  /,general
"I read a lot,  /",statement
"Right,  /",general
"I, F uh,  get a lot of my news driving home from work listening to ALL THINGS CONSIDERED on national public radio.  /",statement
"D Well,  it's carbon  /",statement
Uh-huh. /,general
Uh-huh. /,general
"C and,  F uh,  we used to call the basements actual cellars,  /",statement
"Yeah,  /",general
Uh-huh. /,general
Uh-huh. /,general
C and  now it's like we're just glad we never went out and bought a compact disk player cause we wouldn't use it <laughter>. /,statement
Uh-huh. /,general
First one is always a bear. /,statement
I couldn't remember in  (( Tigon ))  had purchased G T E -s phone mail services  or if G T E had purchased  (( Tigon ))  .  /,statement
Nothing seems quite as good.   /,statement
"That's the thing that will eventually,  D you know,  - /",statement
"now here [ in, + in ]  Texas, F uh,  all you need is a driver's license. /",statement
Yeah. /,general
"Yeah,  /",general
"the police drove up just as he fired the [ g-, + gun ] and killed the guy. /",statement
"C and  then that was it,  /",statement
you too. /,general
"C So,  [ we really haven't, + we don't  have ] a good organized system, yet.  /",statement
"C and  [ when, + when ] we started, F uh,  having kids, she had to work for a little while,  /",statement
Right. /,general
"You know it's D like,   <laughter>  why are we doing this?  /",question
they could either fight or die. /,statement
Yeah. /,general
"C And,   F uh,  <breathing> I think those two things bother me more than anything else --",statement
"C and  they're the ones that, F uh,  D you know,  really know what's going on, have the experience and seen, D you know,  how politicians can, D you know,  screwup or what ever. /",statement
Oh. /,general
Uh-huh. /,general
Before that I really didn't pay any attention at all. /,statement
"this friend of mine grew up on a farm and said that she had,  F uh,  a pet cow named Rosebud  /",statement
Wouldn't have thought of it  /,statement
"They're just trying not to overwork him right now, until he gets his shoulder, F uh,  back in shap-,  /",statement
"[ I, + I ] go back,  /",statement
have a good one. /,general
"I might just donate my little one to the scout troop and let them,",statement
"C and  I am thinking of, F uh,  changing it up. /",statement
"They have a lot of vegetable to them,  /",statement
Uh-huh. /,general
"C and then   when she decided to go back to work, F um,  she was able to find good position and  pay for somebody to come into their home. /",statement
Uh-huh. /,general
"C and  [ [ I, + I, ] + I ] really feel [ I can, + I can ] dedicate about [ an hour, + an hour ] and fifteen minutes [ f-, + to ] this effort.  /",statement
"C So  finally, F um,  [ they, + ]  the people put so much pressure on the city, /",statement
"about six months later we realized we could use them,  /",statement
"we agree too closely,  /",statement
"[ A lot of these peop-, + a lot of our, ] F uh,  - /",statement
"Where do you wo-, /",question
"C And  some people don't vote,  /",statement
"D You know,  I have no choice --",statement
"D Well,  you see, just check it, D you know,  during, -/",request
"F Uh,  Mercury Topaz. /",statement
"[ That's, F uh,  exactly what, + D yeah,  that's the kind of thing ] I'm working with exactly. /",statement
"C and  we just looked all over for it and  couldn't find it,  /",statement
C  so  I'm not buying a car any time soon. /,statement
"my goodness,",statement
"we  got out of school [ at, + at, ] F uh,  the university,  /",statement
I don't care how intelligent you are if you be cannot <laughter> make it function for you that intelligence is being wasted. /,statement
"F Uh,  I like historical, F uh,  books, TIME magazine, newspaper, [ how, + how ] to do it type things, F uh,  F uh.  /",statement
"Yeah,  /",general
"It was really nice so <<very faint>>, /",statement
"I guess [ I enjoy, +   I enjoy ] [ jazz, +  listening to jazz ] sometime although I don't feel like I have a [ [ good, +   g-, ] +  good ] understanding of it, or [ a good, +  a good ] feel for maybe what's good jazz  and what's not, /",statement
Right.  /,general
"F Uh,  about nineteen eighty-two I moved from Rapid City in the Black Hills,  /",statement
Uh-huh. /,general
Uh-huh. /,general
Uh-huh. /,general
Oh.  /,general
Yeah. /,general
it's really not too difficult.  /,statement
"Yeah, [ it -- +",statement
"D you know,  D actually  in this  modern day and age, it seems like,  F uh,  F uh,  we have more and more leisure time  because, F uh,  we have so many [ convenience, +  appliances ] and whatnot.  /",statement
That's four each.  /,statement
"D Now  D see  for me,  that's a long ways. /",statement
you're not sure where to go and  vote and all that. /,statement
"<Laughter> Were it not for my son, the cat would not be in this house <laughter>. /",statement
"In fact, this is <laughter> a little off the topic, but yesterday, my mother happened to be on a train going from Phoenix  [ to, + back to  ] Chicago --  /",statement
the one issue that I would take stands with is the fact that the drug testing itself can be done on a person that is actually not on drugs and come out positive. /,statement
Yeah.  /,general
hell you can buy a coke or something for that. /,statement
D Well  maybe that's the purpose of the nursing home is to have them go someplace where they can see that it's not worth continuing. /,statement
Uh-huh.  /,general
"[ I think, + I think, ] though,  if there were some, D you know,  sort of government incentive program or something --",statement
"[ [ I, + F uh,  I ] like, + I love  ] to do, F uh,  all kinds of crafts and sewing,  /",statement
"C but  the idea is to get  the individual to the polls, a-a-and we have to make it as easy as possible for him to get to the  polls  . /",statement
C but  --,statement
Uh-huh. /,general
"-- C and,  quite honestly, with the  exception <laughter> of being involved in a part ownership of a little bass boat, I have never really got into sailing or boating. /",statement
"[ [ Is, + is, ] + is ] that with seafood? /",question
