text,label
d you know c and c and first of all how many how many people had to had to die before the war d you know,question
i guess it equal time to close now so i butt run go help put the kids to bed,request
c so what are you getting your degree in,question
cause that s really,statement
c and then look at the weather we have mastered here,request
try to remember to respect their privateness,request
c but they re not they re not f uh they re not show cats,statement
one thing that i like d like swimming you like that a lot,question
c but i i do kind of like to know what s going on and what s happening,statement
order in ail and onion powder,request
c so do you have to get a shade tolerant grass,question
c and f uh circuit city came along,statement
you showtime,request
cough yea,general
leslie what are you studying,question
c so i i do know something about the d you know the genuinely frigid weather,general
i my wife enjoyed f uh she d you know helped out a little,statement
c and then if you get the,statement
c so there are people throughout the country that feel,general
unity would just encourage you to do a little traveling though before you get married,request
i guess yeah,general
c but that person wasn t even anywhere near there d you know,statement
that southward you need to do that i ll i ll i ll give you ampere hint,request
is she pretty spry is she d you know pretty,question
d well it was nice talking with you too craig,general
c so i thi i think that s a big f uh a big a big reason for it,statement
f oh you do work at t i,question
coke and coke and punctuate that to your children,request
what do you what do you looking for in in those,question
c and f uh that particular year they had just tons of rain d you know,statement
c and f um my hubby embody a ham radio operator,general
c and you order it along a really low heat,request
coulomb and you put ampere little bit of that over it,request
or is it like,question
f oh was it,question
got our businesses and and and our life in line how to manage credit cards how to put away say for d you know money markets and this kind of thing,statement
c but c but yet d you know we have to think virtually that,request
do you have relatives over in israel,question
i get a so i get a sore neck from looking up all the time d yeah things like that laughter,statement
c but i think we just should have stayed there longer and continued doing what we did do,statement
you you call that number,request
d well thanks for your time,general
d see men are coming into their own,statement
c and a very good afternoon to you,general
it is really a concern,general
you mean in cable,question
what kind of square footage,question
d easily thank you very much,general
fluorine ohio that,general
f oh d well great,general
you can issue those farad uh,request
d so anyway,general
f oh really child talking,general
c and you put that in there,request
maybe one tablespoon oregon two tablespoons let that brown then put all of the chicken back in there,request
i ll have you depart this time,request
whitethorn comprise,general
c and you just keep whipping it in,request
just put fluorine uh put a thing on it,request
c so i was d you know didn t want him to have a job that would make him kind of be on call all the time and have to go in at any time and,statement
we did it when we were kids,statement
snow and you just need to take the little ace,request
if i were you i would get the greatest hits album,request
do you watch cheers,question
ergocalciferol fountainhead nice to talk to you,general
c and you beat this cornstarch right into the mil the milk d you cognize,request
the a s,question
d well you you too,general
c and she needed the money so i would pay her,statement
look astatine the news tonight,request
f oh i think that s,statement
c and people in this country are really wedded to their f uh cars,statement
c and it always seemed strange to me that d you know all these all these people that d you know spoke english not too well and spoke d you know a variety of different languages were all being taught at the same time,statement
it is not worth it,statement
e i mean she s not a gifted pianist in the sense that she s going to excel just naturally,statement
f uh exercise f huh music,question
invoke it real real well,request
to commute to work,question
i can t remember how much it was because i didn t even have it very long before i gave it up,statement
are you stil do you live at home with your parents,question
i i think that s about whole i can,general
i m callie in garland,general
what have you got up there,question
any vacations recently that you would highly recommend,question
c and f uh it sounded like it would be an interesting project,statement
f uh do you plan on staying home after you have your children,question
d well one hundred percent of the f uh customers care,statement
c and it s helpful to have f uh things that become family traditions and that sort of thing,statement
do do you have friends with older children,question
f hectometer fine,general
anyway it s a tough question,statement
diagnose one laughter,request
you want to tell me first how you feel about,request
cytosine and tell him to take you thither for your anniversary,request
c so how do you think we can get people to vote,question
right laughter,general
c and i was curious as to w d you know what specific things you you did have to put down,statement
i yard tina,general
uh huh faint,general
post them over to iraq laughter,request
f uh faintly,general
today it s improving to you,request
c but do you ski,question
perplex adenine perplex adenine few,request
e i mean she was standing just as straight and tall,statement
don t go out there and start digging holes fluorine uh,request
is it perhaps woman in politics is for the future,question
c and as i said they have a regular heel on them high heel,statement
every time i ve ever tried one it s f uh i ve just got wrapped in my inertia,statement
d well i think just also d you know the women s movement too has affected a lot of social change,statement
how are you doing,general
d well he s he s out for cardboard,statement
for us when we go out with the kids obviously we want to go somewhere that we can,statement
d you know let s go back to our original matter with d you know our experiments and all the d you know our actual exploring of space and and all that,request
c so there s a whole bunch of people,statement
c and ace m in garland laughter,general
uh huh rest tetraiodothyronine v,general
f oh i see throat clearing,general
d so have you tried any other pets,question
test that,request
m c i,general
c and you let it come to a moil again,request
d see i m talking about,statement
c and we ll hopefully we ll amaze to verbalize again,general
inspire yea,general
e i mean c but where are they where are they,question
yea shrieking,general
d well do you think that that in a civil case if there was majority rule that it would be easy for someone to be set up,question
d now did you say you could knit,question
we took a loan and paid them all off,statement
f ohio very good,general
smack yea,general
f oh i got you,general
c but it was an enjoyable movie,statement
c and the other one is in high school,statement
the other one you need to go examine is sleeping with the enemy,request
bye bye clicking,general
no f uh,general
take care now,general
uh we ve got,statement
what school system does she teach in,question
i don t have to live through many any of those really,statement
d so you keep buying the same artists until you don t like an album then you stop,question
whereabouts is that,question
can you hang on just a minute,request
d well you have capture to scram one of those ladders,request
c but on the other hand i guess too f uh whenever you do have to have some major work done on one of those it costs a fortune,statement
coulomb and so you let it simmer,request
how many bedrooms is it,question
laughter all right very faint,general
c because it would be really nice to be able to have d you know someone that could watch my daughter at work,statement
how do you feel about public schools,question
do you have any hobbies,question
was it actually based on a book,question
i hope you have a nice daylight,general
lipsmack c and now i ll let you say something laugh,request
c or how do you feel about that,question
laughter c but laughter here we go,request
f uh i,general
i i i have talked long enough,general
d so anyway f um anything else about the area about f um,question
exempt me unitary second,request
let them simmer inwards the sauce itself,request
f uh what do you think individuals could do or society could do to alleviate this problem,question
what program you in,question
i live inwards texas,general
c but at least once you pay your way in there,statement
where,question
d you know it s like everyone s a,statement
d well out in this area they really don t have anything,statement
have you seen the show it s it s new this year called home front,question
is there anything any place else that really takes anything other than that that you know of,question
c and if you key you like it so you can always upscale,request
single single give me nitril,request
can you hold phone along just a sec,request
d so is your house in an area by itself,question
d well what else do you put in it besides the celery seed,question
cytosine and you gist it,request
laugh d well put them in a salad though,request
it it it s,statement
is that it,question
d well nice talking to you cheryl,general
d well you know what i was hoping,question
i think they thought that was going to be a great boom crop f uh hundred and fifty years ago because they are all over the place,statement
fluorine oh don t be worry,request
yeah cough,general
c or has it worn away through the years,question
c but i say d you know they commit crimes let them be overcrowded laughter d you know,request
you were very,statement
yeah static,general
are you in the section of texas that s been getting so much rain,question
explicate it,request
y did you actually live in saint louis,question
c or c or maybe just exercise at home,request
c but what about the community,question
now i know my boss has bought the software f um that he can that his checkbook is on on,statement
d like what f um what type roses,question
c so d you know i will f uh encourage you that noise you do get t a little more time to yourself later on laughter noise,statement
the uh temperature this morning was right at freezing,statement
are you f uh transit usually,question
you you call that numerate,request
will they make it through the summer sun,question
yeah very faintly,general
f ohio boy,general
c so c so we were giving them a little too much,statement
potty i put you on hold for ane minute,request
then you farad uh pour that in there ergocalciferol you know to make the gravy,request
c and he does the d you know edging and all that kind of thing,statement
how a how are the laws in pennsylvania f uh as as regard d well not the laws but the rates credit card rates in pennsylvania,question
c but f uh i that s about the only time i ve been to florida except passing through on the way to someplace else,statement
it s angstrom pleasure tattle with you,general
laughter viosterol well i really stool t think of anything else,general
century and you form of clean it out,request
good bye talking,general
cytosine and you mix it with one tablespoon onion juice and one tablespoon lemon juice one tablespoon worcester sauce and mix it and spread it out onto a plate,request
this embody donna donahue,general
c but to me when you do the crime then you should pay for whatever you did,statement
c and then maybe they could take out a loan for a third depending on how expensive it is,statement
c and one live in plano texas,general
time is precious,statement
c or do you feel there s just going to be a big push to f uh,question
just experience it verboten d you know,request
which is i think what they also don t know,statement
do you keep your kids f uh active in sports or anything,question
c and then farad uh don t ask maine what the other hair i made,request
d do you all have do you all still have drive ins up there,question
he was,question
d well i ve really enjoyed the conversation,general
laughter are you into serving wines with your dinner party,question
c so if you don t want to burn coal for power,question
d well god bless,general
we really need some,statement
i really would like to see them do well,statement
score the bags,general
were you up in in wisconsin,question
i have a kind of a big family,statement
you can take those f uh,request
c and do you,question
that cholesterol fat free,question
c but f uh how are your your flowers your little things you planted,question
we got favourable,general
d well it s been good talking to you,general
d well have have you do you are you involved in any other f uh metric type things like,question
i think that s really the best,statement
c and you just keep amaze it in,request
are you surviving,question
c and then once you pick that spot out pick out what you want to do,request
expression astatine the cowboys now noise,request
c and they are not too happy about that now very faint i guess,statement
stick the computers out,request
d well maybe you can f uh make that one charming and and make adenine little bit money f uh,request
calciferol wellspring you see just check it calciferol you know during,request
d you know if if we even if we say that we re going to do stuff i don t know how they ll stick to that noise,statement
f uh yes,general
it was very nice talking to you,general
c and you just necessitate to take the little one,request
c and then you take and f uh lipsmack cover that with drained crab meat fuse with one of the small bottles of chili sauce and spread it over the top and spread it on triscuits crackers,request
are you on you on any leagues now,question
why don t you tell me about yours,request
what kind of books do you like to read,question
c but it mho just variety of like get on the telephone,request
it was so small,statement
hold on unmatched secondment,request
c but if you do if you do have to go something i guess we can just curve off,general
have you ever heard of george winston,question
reduce the violence in the prisons,request
c or did you folks do that,question
what do you where do you like to camp,question
that encounter,general
c and today was the first game,statement
okay very vague,general
what do you think about these things,question
and uh that kind of thing can make and break make or break you,statement
d well it s been good ta it s been a good type conversation,general
c so you lived there at school then,question
what was what was the other case,question
c but they figure local elections don t mean that much i suspect,statement
d well ane thank you,general
what in the world do you do with your computer that takes so much time,question
d well f um f um noise finger snap do you play any musical instruments or anything,question
pick forbidden where you want to live,request
e i mean i kind of am,statement
c but what is big today,question
f oh god you go to the mall,request
excuse maine just a minute,request
e i mean that beats any offer i ve heard in a long time,statement
bye kay,general
d well d you know you you got you got that point well h d you know what what if a mistake is made and you put someone d you know to death that really didn t do it,question
d well did you see carl sagan on sixty minutes on f uh when he was talking about when if if the if the war started in in kuwait and they d set those f uh all th,question
are you going to blow all that money,question
laughter d well we can f uh complain together or verify we can complain together about the humidity laughter,request
c or are you,question
have a great day,general
this is my first job,statement
farad uh do you want to go ahead and start,request
we we were we tried to move over to raleigh last year,general
i ll let you spell start,request
c and d you know they sort of cause trouble around the house and things like that,statement
i may have filled out on the on the form,statement
me too along accelerator control,general
let s talk astir the baby,request
f uh i think there is less flus frustration factor there too f uh,statement
f oh really,general
c and maybe we ll get on line again,general
since you re being you can talk for hours go ahead,request
it s something they don t tell you about when you re growing up,statement
d so it s that dry heat,question
that south what i trust,general
c and they re broken in one way or another,statement
f oh d well it was nice talking with you,general
c and it still takes me twice as long as i think it s going to take to do the job,statement
cytosine and f um you place the shrimp in the in the rice steamer,request
yea whistle,general
d well i sure appreciate hearing how things are going in texas and f uh,general
c or do you all need four wheel drives up there because of snow and everything,question
sniffing do you think that the quality f um,question
laughter d well we ve kind of exhausted everything i guesswork,general
very conk yes,general
thinking i think it was the last time i did hear that we get about the average,statement
are they politicians,question
d well listen they ve f uh they ve had this unmatchable,request
yo you comment on it,request
you always stand in line when you go,statement
if you have a chance to tear it at least,request
i come up there i ll have to stop by and have try some of your baking,request
bang really,general
do you want to go ahead,question
c and you go ahead and do your thing,statement
farad um farad um uh huh,general
f huh f oh d swell,general
f hm i wonder why it does,question
throat clearing ok,general
my name s ken,general
d anyway let you go,general
c but i think most of those people are still out laughter,statement
promise you same you it,general
d anyway d well it s f uh nice talking to you,general
f ooh,general
c and they re the ones wasting all the money,statement
tell maine what leger you read,request
whereas d you know if the soviet union would have who knows what taking over mongolia or or something like that who is really will we have been more just rhetoric,statement
wouldn t that be something,question
what more could you ask for,question
c or do they stay at,question
c or you hindquarters set up your work program and your husband s so that one of you is there all the time,request
d you know c so it s like what are you going to do d you know,question
preceptor t tell me what to do d you know,request
d well take care,general
c and d you know i don t to the point of d you know measuring down to the exact amount that they say,statement
f um c and do you think it s because women aren t qualified or or just don t or don t want the job or just aren t hired for the jobs,question
c but so we fire back up,request
f ohio why yea,general
c and f uh d you know who would have cared about earth,question
i i just i was upset because those were mine,statement
who s going to pay for mine,question
uh huh identical faint,general
d so how is the weather out there,question
c or you don t like them,general
century and i hope you savor your camping trip,general
my figure be donna,general
again knock wood that f uh i haven t used it,statement
c and i hope you have a good flush,general
do you have a sam s wholesale warehouse up there,question
do you have you noticed any new f uh trends in politics,question
who do you like laughter,question
d well try and think if it was a hundred dollars a square foot talking,request
let s edit off,request
d so we ve arrest to talk about music,request
c and something s going to have to be done sooner,statement
c and they have f uh a lot of f uh they have an agency where you can go for personal problems financial or whatever,statement
i i think it would be good for f uh everyone to do something like that,statement
laughter f oh i like that too,statement
expert fate,general
d well all right,general
d well it s been real nice talking with you,general
do you have to watch what you eat pretty regularly,question
i f uh i found that f uh it was a perfect combination from the standpoint of having vacations off at the same time,statement
c and think how rich she personify,request
f oh d well that s about all,general
tell me near your computer laurie,request
you overly adios adios,general
c and f uh do you subscribe to any magazines,question
c and f um that s really what makes the most sense,statement
f uh school systems are in too many states dominated by administrators,statement
c and then look at the weather we have down here,request
c but to give you an example f uh d you know one of her kids will come in and he s you could tell he was just bombed out on drugs,statement
that was a pain,statement
you tush buy whatever you want,request
did you stay up late and catch this red dwarf,question
f um what is it d like f uh stucco walls or,question
d well what f uh what do you all do for camping,question
d well did you have boys girls,question
c and f oh i took my car upwards there to their house,general
they re called moo goo leaves or something,statement
d well serve not tell that to all my friends,request
medicine hello,general
c or are you serious,question
c and who how about you,question
cholecalciferol well you have got to get matchless of those ladders,request
farad ohio yeah laughter,general
you can t do that very often,statement
c but at least the humidity is f uh below forty percent which makes it kind of d like phoenix,general
d well i can t think of anything else really about the polls or voting to talk about,general
d well if your ever inward f uh d c come look up wayne sherman you ll say f oh yeah talked to that roast,request
c but they said they ve skied heavenly,statement
d see am i good or what,question
after the bloom dies they are not pretty,statement
viosterol well it has been existent good talking to you,general
when you go future time,general
c but you couldn t really sleep in there unless you sort of stuck your body out the hole,statement
that is,statement
afraid not,general
i washington hoping you could tell me what you thought,request
faint f oh yeah,general
if you had to pick one what would you choose,question
ohio sound drawn out,general
there s this united nations or world government or whatever they keep talking about that the whole world will deal with you,statement
f uh ohio laugh,general
c so i guess i ll have to laughter go see barking what my dog is barking about,statement
hang on a minute,request
i m sure i will,general
c and this is one of them,statement
c and time i don t have anymore laughter,statement
the starters are kind of fragile,statement
c so do you do,question
oh dim,general
c and then you ll receive to give me a call on gardening laughter,request
laughter can you,question
uh huh sniffle,general
static laughter justly whiff,general
very f um low key in terms of the people are from california d you know,statement
d well do not tell that to all my friends,request
c and d you know it it just wasn t the same,statement
c and tell him to take you there for your anniversary,request
has to be on the hip,question
i hope things look up laughter,general
stir it genuine genuine well,request
d you know it s f uh it looks good d you know,statement
c and they they they realized later he he had killed about between eleven and twelve women at least,statement
now you can c either use d you know the kind that comes in the little can,request
c and i would have would have liked to have seen it,statement
it looked like f um it looked,statement
i really,general
how many hours have you been from home,question
what was the last one,question
okay doke,general
right breathing talking,general
you could embody responsible for that yourself,request
where are you from in california,question
d well i d tell tackle one project first and see how it fail,request
c so we ll talk about that about,request
farad oh go ahead,request
great,general
does it work well out there,question
c and they cut each others throats until they re they reach the point where they re cutting their own throat,statement
c but f uh i have got a lot of books that i i intend to read,statement
d you know when is the sun going to come out,question
hum uh huh,general
farad um okeh,general
you mightiness require to,request
c and c because it s full full scholarship,statement
f oh he s got a blue tongue,question
lipsmack f uh i i don t think so,statement
did this car have one of these expanding balloons,question
you deprivation to start first laugh,request
it s wonderful,statement
can you hang on just ampere minute,request
c and that s one family right laughter,question
i th i think so,general
d well single think we re about to run out of our time,general
houston is a lot f um a lot wetter than than dallas dallas area,statement
c and then i also take the wall street journal,statement
c v a e,statement
i see all the people on on sunday going for a walk with their dogs,statement
d you know who s going to croak first the people that smoke or d you know,question
c but it s kind of the bible of cooking,statement
d well f um i have gone to girl s camp a few times as a d you know a chaperon or a leader whatever,statement
c but it it has a big engine,statement
i insure f uh throat clearing,general
do you do any other crafts or anything besides your sewing,question
f oh real,general
i never get home early enough for those five and six o clock,statement
tiddler peach uh huh,general
c and you need to look at when you if you do adjudicate to go with child care you really need to to look at what your options are and and look at the what they offer,request
you need to chop pica improving real fine,request
let s talk virtually the middle east situation,request
i never thought of that,statement
what types of music do you like to listen to,question
c and f uh i d say go to f uh midland once just for the heck of it,request
c and then they ll get into something and really explore it,statement
c but basically i m a a pretty much the same,statement
d like i ve had things that i didn t get billed on for two or three months,statement
breathing tv uh huh,general
f oh d well ane ll let you go if you want to go ahead and take that,request
tell maine about your home,request
c but i i i don t noise i don t have a problem with them too much testing even after the fact,statement
go out and buy one now,request
what was what was your name again,question
d well in the norman in a normal route of way we do things how about the ladies go first,request
it did last we year didn t it,question
bye bye now,general
noise f uh advert along one second,request
because if you f uh use drop cloths to cover everything and you use masking tape to trim out f uh all the parts that you don t want to slop over onto you don t have to be quite as precise about how you do it,request
d well thanks a lot i enjoyed talking to you,general
d well have a good time cooking for your dinner company next week,general
c but i ve been pretty lucky,statement
c so if you lower the amount they make and raise the amount of true minimum wage jobs not those that are affected by the federal minimum wage then more people will get off welfare,statement
c but we just discussed this last night at church talking about debt and things like that,statement
have you have you tried matching paint lately,question
c hence you will have to do that erst,request
how s the weather been out there,question
f um d well where where for instance f um a baudelaire poem that was written,statement
take your glass f um d you know pickle jars oregon oregon whatever f uh smooth jars d you know,request
c and f uh he s not d you know,statement
d same give me some examples,request
is anybody,question
laughter d well we can f uh complain together oregon swear we can complain together about the humidness laughter,request
and after that in high school i would volunteer at a nursing home and stuff sniffing like that throat clearing,statement
are the f uh oldsmobiles that you re looking at are they the demos,question
c so we ll just wait,request
f ohio southeastward,general
faint oh,general
f uh bye,general
f um what do you find that you use yours mostly for,question
have you seen robin hood yet,question
what would happen if the required young people to do service to the country,question
d swell maybe you can f uh make that one charming and and make a little bit money f uh,request
laughter right laughter,general
laugh iodine see,general
c and then throw them in with the quietus of your salad sometimes,request
because if you f uh use drop cloths to cover everything and you use masking tape to trim taboo f uh all the parts that you don t want to slop over onto you don t have to be quite as precise about how you do it,request
nice talking to you also,general
i m nola,general
c but i i enjoyed talking to you,general
c and it slices great uh huh,statement
what do you presently drive,question
it s f uh d you know new to learn some what different people eat,general
c and it started falling,statement
c and the show did you see the show where she lost all of that fat,question
d so f uh f uh d you know did you graduate from purdue,question
f um c so have you had any adventures on your camping trips with encounters with wild animals or anything like that,question
you take care upwards there,general
f um then then just laughter,request
c and f um d actually there s one f um woman in our a i don t know what you d call it f uh institute who is a manager,statement
i i i always over pay my my deductions,statement
is that on what chan what station,question
c and if the fish flakes it s done,statement
c but we can share the printer,statement
hundred and you core it,request
farad um then then upright laughter,request
i broke my heel,statement
the the one problem i guess i have,statement
commodity destiny,general
it certainly exist fluorine uh going to be a pleasure to chat with you,general
d well jack it was nice to talk to you,general
d well listen they ve f uh they ve had this one,request
d so f uh tell me about changes from say twenty years agone since you were an adult twenty years agone,request
d well let southward trust not,request
c but f uh f uh i was just curious what f uh part of the country,question
breathing it was just the preparation time was so long,statement
e i mean d you know what about the rights,question
i i i would guess that that portion of the population is massively under represented,statement
you await at frito lay,request
d you know let s go back to our original thing with d you know our experiments and all the d you know our factual exploring of space and and all that,request
sound fading you f uh you take wampum,request
c but the cowboys did good today,statement
pause d well i enjoyed talking to you,general
f uh mostly catfish,question
that s coming up,general
is there anything else you would want to,question
practiced utter to you,general
noise farad uh hang on one second,request
c but f uh my brother in law happens to work there,statement
d you know it s not just a matter of f um of d you know did this guy rip off this guy,statement
your your work,request
look at the the smith trial,request
c and c and stress that to your children,request
excuse me noise muffled sound as if hand over the phone,request
c so pause d well i guess i ll generate you generate back to feeding your little one there,request
pullulate them,request
d well thanks for discussing it,general
you go first,request
nest upwards uh huh,general
f oh he still drives,question
c and then you pour two bottles of beer over it,request
d you know what what f uh what do you think is important,question
are they typos,question
can you clutch only a second terry,request
it s f um it s very hot,statement
where where are you,question
weather beater type stuff,question
c but did you see the map they drew up on f uh on how they were going to divide up the districts,question
yea i cognise,general
where s that,question
do you cook breakfa d like you cook a breakfast every morning,question
c or you can set up your work program and your husband s so that one of you is there all the time,request
well it was really nice talking to you,general
ergocalciferol well you haven t told me f uh what sports that you are fighting in,request
d well carolyn the f uh one of the main things i d like like to know is f uh how do you feel about the knowing about the environment of a nursing home before you would send someone there to live and so forth,question
altogether right laughter,general
c and f uh d you know i think dunn and bradstreet puts your according to what i understand dunn and bradstreet puts your names your name out to people also,statement
mix up a footling f uh mayonnaise with roughly dijon mustard,request
do you do you f um receive a lot of information on skiing through the ski magazine,question
what do you think about robin hood,question
d well wha what s included in that,question
well how do you feel as far as uh,question
c or maybe they don t laughter,statement
d well you are going to have to find amp mother s day out and have him call in sick one day,request
what type of things would you fix if you re having company come over,question
c or just,general
i m single,statement
ours is pretty much level in the two years static,statement
carbon and you top it,request
c and f uh inhaling they were noise they were given i think,statement
c and hold on adenine second,request
secernate me astir your computer laurie,request
d like give me some examples,request
d well it s f uh d you know they re just f uh aggressive by nature,statement
f um our supervisor f uh subtly bought all of us a book called what every supervisor should know,statement
send send them to wi,request
we had this terrible rain,statement
c so your a homemaker,question
c but d you know i wouldn t be surprised if thing s like that didn t happen more in smaller communities before they happen in bigger ones,statement
c but f uh have you ever been to california,question
f um tell me some about your encampment know carolyn,request
child talking uh huh,general
where is it going to be,question
calciferol huh,general
how many cups equal that,question
put them to work,request
they re behavior problems,statement
what part of the country are you from,question
madam low,request
let them masses turn,request
farad uh watch stunned,request
good to hear from you,general
i use to watch that,statement
c and what do you do with it,question
f oh i see f huh,general
i don t know what it is,statement
if you were if you were closer i calciferol i calciferol i calciferol tell you you could come over and superintend laughter,request
yeah noise,general
they say it s really horrifyingly scary,statement
drop indium at sentence that are unexpected,request
f oh they do,question
c but the other one didn t,statement
c and i can t wait until stuff like that starts happening,statement
do you work like half days or half weeks or,question
d you know how can you how can you justify raising anybody s salary if you d you know if you have to lay people off,question
do you know anything about that,question
maybe this is a fantasy we can to talk about whatever kind of car,request
laughter i hope not,general
you just never know i guess,statement
right clangorous,general
have you seen the movie class action with gene hackman,question
d well lease s talk about air pollution,request
c but look who she was unravel against cholecalciferol you know laughter,request
c or are you in the work force,question
in the urban areas,question
d well they record these,statement
d you know if you if you don t believe d like if this was a capital crime and and you don t believe in,statement
take for instance f um a large construction company single used to sour for ed swampers,request
hundred so go ahead and enunciate laughter,request
very nice talking to you too,general
laughter f uh what kind of books do you enjoy reading,question
a lot of people like to go down and camp down inside,statement
c and she told me,statement
ane m judge to think of the name,general
c and you set it on a disc,request
i ll bet it is,general
yeah pause noise,general
it s pretty entertaining f uh,statement
that s going to lower our national expenditures,statement
c an c and their parts are supposed to be guaranteed and and everything,statement
f huh,general
c but it s that you are there when they need you,statement
have you are you familiar with that,question
i know that though i e all those petroleum products though are so terrible for your f um lipsmack the water table,statement
c so d yea do it as long you can sniffing,request
f um do you have any,question
what else about corporate benefits,question
why assume liothyronine you go ahead and say what you feel,request
tungsten wait,request
calciferol whole right thank you,general
they take care of the pond in the park area and that kind of thing,statement
how many times have you done this now,general
what kind of puppy you got,question
c and f uh you just set it inward there,request
lipsmack can i foot your brain about how you got rid of those trees,request
why preceptor t you go ahead and say what you feel,request
viosterol well secure luck with the the new kid,general
yellow peppers f huh,general
c but it it d you know we looked at a lot of houses that were had more square footage,statement
d well it was good verbalise to you too,general
do you go to museums in europe,question
huh uh,general
you bequeath a content,request
c so what s the temperature up today over there,question
d well are you summit or are you f uh,question
f huh d well you might desire to get yourself f uh an animal that doesn t require much attention like a cat,request
laughter i see,general
c and it was like you said d you know it was blue,statement
d well this has been really interesting,general
c and i appreciate your having yell,general
f uh mainly,statement
c and continue your judgement on positive things,request
if she acts like she wants to or says she wants to maybe you could have her take some for a while and see how she likes it,request
d well did you understand what this was for d you know what it was for what we,question
bid bid the boss over,request
little rock stars put wholly them in there,request
c so you can guess the rest of the plot,request
did they know that all along,question
what f uh department do you work in,question
who has any spare time laughter,question
c and we just don t want that,statement
no kidding,general
d well you can you can tell me a little bit more about it because i don t think we did that inch ut,request
d well it was good sing to you betty,general
is that the stadium,question
put it along your shoe now,request
c and f oh he s just had a heck of a time getting that ankle healthy,statement
is it a lemon,question
d well it was nice talking with you,general
hundred but go forward,request
democratic formed government,statement
c but f uh put altogether the glass in one place and plastics like milk jugs f uh orangish juice jugs things like that,request
are you from boston,question
f uh i i can t remember what the name is,statement
f uh a few years ago f uh we needed f uh they needed some book shelves,statement
tone static f oh yeah,general
fall on a minute,request
most aren t,statement
ergocalciferol all justly i guess we might as well end our conversation at this point,request
ok conk,general
e i mean is that like a a sport fish,question
tell me your constitute again,request
c and they were impressive,statement
f um do you work in private corporation or government,question
f uh c but d you know i m happy with what they re in,statement
d well are you married,question
in terms of talking about restaurants e i mean are a lot of restaurants how are they when you have children let alone three or four children,question
is it on nineteen hundred,general
let s see what else is on television,request
as a matter of fact my future is banked on that f uh professionally because i believe that that there are f uh pressing needs in the marketplace unmet by schools colleges,statement
is it is is it designed for punishment,question
lately the courts have been deciding that those could be paid for by insurance too,statement
we did fine,statement
f oh the wilson course,question
could you could you get any connection on which was metric and which wasn t,question
laughter all right very swooning,general
you should put ten to fifteen percent of your monthly bring home,request
c and you don t want them sent off to the middle east to,statement
nice talk to you,general
d well bye,general
why don t you tell me what you have found,question
clicking rustling f uh yeah,general
bye noise,general
noblewoman first,request
nice to talk to you too jim,general
sigh yeah,general
clanging uh huh,general
my twelve year old got out the legos,statement
stir it real real well,request
what are you throat clearing what are you studying there at heidelberg,question
i guess the first thing that comes to my mind not having any immediate friends with that problem is is the financial end,statement
c and that s really really a shame too because pause,statement
c and they go through fourteen appeals and,statement
put them inwards jail laugh,request
could you maintain on for just a moment,request
you say that because we do have we have those architectural codes here,statement
d well what did you have for lunch,question
i think you really have to be disciplined,statement
c and to me how can you how can you make a decision if you don t have all of the evidence in front of whether it be whether it pertains to the case or not,question
f uh that makes a difference doesn t it,question
what do you usually do as far as budgeting,question
at first we were going to get a pick up truck with a camper on the back of it,statement
c and you shroud it,request
c so does he work for a company down there,question
c and of course you if you you score high on the s a t,statement
laughter did they get the serious problem that half the people don t vote,question
oh pharynx crystallize,general
you you if you like sports go right ahead with this one,request
mollycoddle crying yeah,general
do they get they get insured they get insured from other insurance companies,question
name unrivalled laughter,request
d so are you planning on to having any children,question
a lot of my cousins are real close,statement
c and she thinks a yeah,statement
uh hum,general
how big a city is rome,question
d comparable give me some examples,request
cholecalciferol you know let the world train them what to do laughter,request
c and then i missed once,statement
c and fluorine uh you just set it indiana there,request
until until they re older,statement
i guess the difficulty would be to that somebody could obviously just take it right off the tail pipe again,statement
e i mean i ve seen and i ve had friends that have f uh d like f uh eighty one or eighty f uh celicas,statement
god i can t believe we moved out of an apartment and had this much stuff,statement
what what ones do you get into,question
believe me,request
nice to have spoken with you too,general
c and we thought that was important instead of getting laughter swallowed up in something that d you know,statement
f huh very deliquium uh huh,general
i have heard that s real good,statement
d well i i like where all the controls are,statement
c and put them all in a place,request
i enjoyed talking to you too,general
you guys are you guys getting snow,question
nice talking to you tom,general
d now come on allow s be realistic,request
ok doke,general
f oh laughter really,general
tell me what you mean about the vietnam war,request
d well don tetraiodothyronine give too much credit to the american public for their motivational ability,request
f uh what do you think about the idea of providing one for somebody like that,question
hey you should make yourself a predict that you ll you ll read one novel in the next six months just for you,request
d so f uh depict your kin budget,request
are you just saying you you sight read every concert,question
d same for instance say f uh,request
c so how s the build how s the weather in building two,question
follow sure to watch it tomorrow dark,request
i helped them with exactly what they asked for,statement
do you have a p c,question
f um you should always have three months of your salary in a savings account in case there s a major need for that,request
c and f uh c but it s not clear to me that it is,statement
d well how how do you feel about the immigration laws,question
what about f uh white collar crimes like f uh theft of trade secrets,question
c and maintain grin,request
i speculation yeah,general
d well i hope you have good weather the rest of the summer,general
c and all these people are registered with their association,statement
