text,intent
"I know that, F uh,  this last winter was very hard on, F uh,  several  areas [ in the, +  in [ the, +  the ] ] Ukraine, particularly the coal mining regions of Siberia,  F uh,   /",statement
Uh-huh. /,general
Yeah.  /,general
"F Oh,  D well,  you need to come out <laughter>. /",request
Huh. /,general
D Well  I was going to ask if you planned to paint over it or try to strip it. /,question
Am I going to end up in a place like that <laughter>? /,question
Using it for a trampoline now? /,question
"C but,  F um,  you have to really wash your vegetables after that  /",request
they thought it was the neighbor. /,statement
C and  you can leave a message. /,request
"C and,   F uh,  I've also never been a victim although [ I have some, + I have two ] friends whose wives were murdered  /",statement
Uh-huh.   /,general
I'm sure it does.  /,statement
look what we've done here at T I. /,request
Uh-huh. /,general
"Go ahead, you first. /",request
"F Huh.  D Well,   you might want to get yourself, F uh,  an animal that doesn't require much attention.  Like a cat. /",request
"Yeah,  /",general
Do you have a lot of traffic in your area? /,question
Uh-huh. /,general
Uh-huh. /,general
"Yeah,  /",general
"F uh,  in Dallas there's definitely a crime problem,  /",statement
"Now is your other, - /",question
"F Uh,  let's see,  /",general
"C and,  D you know,  it got up like  to couple of hundred dollars,  /",statement
"Yeah,  /",general
"How about, just the John Q citizen out there on the street? /",question
Adjustable? /,question
"C But,   F uh,  they just go around to each, F uh,  door and pick it up. /",statement
was this the first time you got to see ONE HUNDRED AND ONE DALMATIANS?  /,question
"You might want to, - /",request
Did I reach the Dallas area? /,question
"pick out where you want to live,  /",request
it's kind of hazardous for driving <laughter> -- /,statement
Yeah. /,general
"Yeah,  /",general
Uh-huh. /,general
Stick on the subject. /,request
Uh-huh. /,general
"F Uh,  I am, F oh,  about three blocks off a major road   and, F uh,  a couple of blocks off another road that kind of runs, - /",statement
Yeah  /,general
"Are [ they, + they, ] - /",question
"[ If you were, + if you were ] closer [ [ I'd, + I'd, ] + I'd ] tell you you could come over and supervise <laughter>. /",request
C or   you can set up your work program and your husband's so that one of you is there all the time. /,request
"C But,   F uh,  then [ the mi-, +  F uh,   the cauliflower, ] you,",request
"you think of Abraham Lincoln and, D you know,  just the background of --",statement
"D Well,  do you have any more words of wisdom about the subject?  <Laughter>. /",question
Are you Republican or  Democrat? /,question
Yeah. /,general
"You can't  ((   )) , -/",statement
"F Um,  F uh,  D well,  give me your first impressions. /",request
Which is your favorite? /,question
Yeah. /,general
"C And,  F uh,  you put that in  /",request
"Do they have classes for them during the summer, too? /",question
"Here, hang on just a second,  /",request
Yeah <<very faintly>>.  /,general
"F Um,  do you want to start  /",question
"F Oh,  you've got to see that one,  /",request
Where are you at?  /,question
Right.  /,general
"F Oh,  like what? /",question
"F Oh.   C But,  of course,  it's just what the market will bear. /",statement
"D Well,  you can wait till you graduate  /",request
"How long you [ taught, + taught ] in Dallas schools? /",question
"F Oh,  where you from Tina? /",question
Have you ever lived in that part of the country? /,question
I've heard to go to Austin too.  /,statement
I went  /,statement
"You might try, F uh,   /",request
"[ get a, + get a ] few  /",request
One moment please. /,request
"D You know,  try that sometime. /",request
"Where's,  -/",question
"C And,  F uh,  D well,  tell your dad that now he owes you five bucks. /",request
C And then  you serve it with melted butter.  /,request
"[ C And,  + C and  ] is that going to change too? /",question
you need to try em  /,request
"C so  I found that I was wasting my money.   As much as I enjoy them, F uh,  when I do subscribe  /",statement
"C So,   [ that's, + that's ] really why we  ended up in a house like this.  /",statement
"C so  [ I'm, + I'm ] out with, -/",statement
Uh-huh. /,general
Go ahead.  /,request
C and  there's just rapes and murders and burglaries and everything all the time.  /,statement
Did you go there? /,question
"I was in the process of renovating a house  [ and, + ] F uh,  that was about seventy-five years old. /",statement
"go ahead,  /",request
Uh-huh. /,general
Uh-huh <baby>.   /,general
<Laughter>  Yeah. /,general
C but  then you'd have to try to get a pension in another one.  /,statement
"C and  that's one thing that impressed me so much is no matter what size yard somebody had, they had a beautiful garden in it.  /",statement
"I guess it is time to close now, so  I can run go help put the kids to bed. /",request
"You go ahead first, if you'd like. /",request
"C but  they can go and reside there like little apartments,",statement
"C So  is your grandmother, F um,  impaired?  /",question
do you participate in family reunions? /,question
Where do you play golf in this area? /,question
C And  what do you think you'll do with that? /,question
"how does the argument work [ if, + F uh,  if ] the bad guys are  going to have guns anyway.  /",question
"C and  [ you, + you ] let the chicken you fried kind of drain, so that a lot of the oil comes out of it <cough>. /",request
Uh-huh. /,general
Yeah. /,general
"[ that's, + you ] need to do that.  [ [ I'll, + I'll, ] + I'll ] give you a hint.  /",request
"Yeah,  /",general
"I can't believe, E I mean,  - /",statement
"C and  that was fun,  /",statement
"Yeah,  /",general
"University of Penn, - /",statement
C so.   What do you do? /,question
Uh-huh. /,general
C and  I hope you have a real good day and week. /,general
let's talk about schooling. /,request
"[ It's when they, + it's when they're ] [ in, + on ] death row for nineteen years that [ I don't, + I'm kind ] of [ c-, + curious ] about. /",statement
"C and  see if it, F uh,  -/",request
"D Well,",question
do you think - /,question
"Yeah,  /",general
Yeah. /,general
"Yeah,  /",general
"D Well,  you'll just have to plan a vacation some time --",request
C or  were you able to stay at home with him? /,question
At least exercise while dusting it off <laughter>. /,request
"maybe this is a fantasy we can to talk about any kind of car,",request
"there was a woman,  /",statement
any particular kind or just all kinds? /,question
I'm Steve.  /,general
"F Um,  do you have any  plans to, F uh,  do anything with your music in the near future  /",question
Go ahead. /,request
C and   it was a big car.  /,statement
Yeah. /,general
"C So  I moved over [ a, +  a ]  few feet in the water and got out of his little realm where he was living underneath the dock and,  F uh,  managed to get up.  /",statement
Have you ever been to Mercado Juarez? /,question
"-- let them go,  /",request
C and  that's been fifteen years.  /,statement
"[ C or,  + C or  ] do you think that, F um,  the trend is going more towards single parenting? /",question
"[ How did, +",question
"we'll talk for five minutes,  /",request
Uh-huh. /,general
C And  they stole our tailgate off his truck <laughter>. /,statement
"[ C so,  + F uh,  C and  ] if you don't have the money, then use a credit card,  /",request
Who has time?  /,question
"C and  they're  so, expensive to start up. /",statement
"C And  we had squirrels in our attic when we first moved in because the roof was so sorry, /",statement
I know I'm always scared of that whenever  I go to a game.  /,statement
"F Oh,  really. /",general
Both my mother's parents  and my father's parents were  immigrants  /,statement
Right. /,general
F Huh.  /,general
Uh-huh. /,general
Uh-huh. /,general
"C so,   don't worry about it.  /",request
"Uh-huh,  /",general
"C and  every time you start it, from the tail pipe, it makes a black spot,",statement
"Sometimes, F uh,  it's a bit of [ a, + a  ] problem, D you know,  because I guess I don't really manage my money the way I should.   /",statement
C so  you call him collect?  /,question
C and  if you discover you like it then you can always upscale. /,request
(( have a ))   ((   ))  in it. -/,question
-- isn't it great?  <laughter>  /,question
C but  I really would hope that they would come up.  /,statement
Go ahead. /,request
"C but.   Do you, F um,  have any ideas on anything that would make, -/",question
Uh-huh. /,general
C but  she also has ten children. /,statement
Are you a native to Texas? /,question
Have  you done anything like that?  /,question
"I mean I was growing up, - /",statement
"magazine companies, F uh,  F uh,   [ from, + from ] subscriptions do the same thing -- /",statement
Right. /,general
Uh-huh. /,general
"Go ahead,  /",request
"D Well,  the times were different too. /",statement
Got to wait a couple years. /,request
"F Oh,  don't made any excuses for him <laughter>. /",request
Put it on the lease. /,request
All right. /,general
Yeah. /,general
How did you do? /,question
Uh-huh.   /,general
Right. /,general
Does she have to pay to have it refinanced? /,question
"C So,  you will have to do that once.  /",request
"the way I was raised, - /",statement
"E Excuse me,  go ahead. /",request
C so  we'll just wait. /,request
"D Well,  I guess then, I will go,  /",request
"Are you, F uh,  from Dallas too, Beth. /",question
"Now [ l-, + let ] me ask you this.  /",request
"Do  you find that those parents, F um,  - /",question
do you know my grandparents live in Durant? /,question
"<Noise> D Well,  what kinds of things do you do to try to get your children interested?  /",question
Yeah. /,general
Yeah. /,general
"I do not know, [ I just, + F uh,  I am ] nervous in Dallas.  /",statement
We're almost in Dallas.  /,statement
Go ahead. /,request
"F Uh,  C but  I really think it's important <inhaling> to put these children someplace where, in addition to, <inhaling> D you know,  them getting an education, they really need [ a, + D you know,  a ] socialization away from what they are raised in.",statement
how do they live?  /,question
D So  --,request
"D Well,  do we? /",question
I wish you good luck. /,general
Yeah.  /,general
"D see,  that's one thing I like about [ the, + F uh,  some ] of the folk music scenes, D you know,   /",statement
Are you still employed? /,question
"I have a friend [ who's an e-, + who's an elementary ] school teacher, /",statement
"F Oh  yeah,  /",general
Do you know where you're going? /,question
F Oh  yeah.  /,general
"C and  for a while I was going to school too,  /",statement
"Why should they be [ sit-, +  sitting ]  in, F uh,  prison getting their college degree. /",question
Or what you read. /,statement
"D You know,  [ [ I, + I, ] + I ] like music  [ that  is, +  that I feel ] - /",statement
They have got a few anchors on offense and defense  /,statement
I guess we shouldn't get into that  /,request
"Likewise, [ we, +  F uh,  we ] do some projects every now and then.  /",statement
you can just light -/,request
Uh-huh.  /,general
"Use about half the sugar,  /",request
"Then you remove it,  /",request
"<Noise> F Uh,  hang on one second  /",request
"Yeah,  /",general
Have you ever used Discover card? /,question
I am <laughter>. /,statement
"D Well  [ if you,  + if you ] can get GREEN CARD, go for it. /",request
"C and  you beat this cornstarch right into [ the mil-, +  the milk, ] D you know,   /",request
C And  I have three granddaughters right now. /,statement
That'll be a musician. /,statement
"C So,   F uh,  what kind of home repair work have you done? /",question
"C but  he's beginning to feel that, as much as he enjoys writing, he wonders if he can  make a living at it.  /",statement
"F Uh,  go ahead,  /",request
Yeah. /,general
"C so,  F uh,   D you know,  [ let's, +  let's ] stick with that original trust, I guess. /",request
"D You know,  there's a lot of times my house may not be as clean as I particularly like  it  /",statement
"[ the, + the, ] F uh,  lobbyists,",statement
Right.  /,general
"<Throat_clearing> Yeah,  /",general
"do you go by the ads when you look at them, or  the reviews?  /",question
"[ I, + I've ] watched that SISTERS a couple of times.  /",statement
"I think twenty, thirty years ago a lot of women,",statement
Uh-huh. /,general
"don't say that too loud though because, F uh,  every city and town will have a meter on your <laughter> tail pipe [ generating +  generating ] revenue,  /",request
Uh-huh -- /,general
"it is so scary that I hope that every one of the government officials saw that because it was just total disaster, D you know.  /",statement
"The other thing to do if you, [ re-, +  really ] like the hyacinths,  A and I do,  is that before you plant those bulbs, stick them in the refrigerator  for five weeks or so to cool them. /",request
Yeah. /,general
"C So,  I travelled a lot around the country and met a lot of people. /",statement
you can just light -/,request
[ How is your + what is your ] feeling about F uh  F uh  expressing yourself by burning the American flag? /,question
That's what I need to do. /,statement
"Is it Tia's, not Tia's, F um,  /",question
do you want me to go first? /,question
"I'm curious what was your, F uh,  graduate study in? /",question
why don't you go ahead first and tell what kind of car you'd look for in your next. /,request
Uh-huh. /,general
it seems to come in cycles. /,statement
C and  I sit and watch for a few minutes  /,statement
"D Now,  do you keep him indoors most of the time other than to go outs-, /",question
"Uh-huh,  /",general
Uh-huh. /,general
"C So  [ I'll be, + I'll probably be ] wearing slacks as often as I do because [ [ I'm, + I'm, ] + if I'm ] going to be down on the floor messing with them, I'm not going to wear [ nylons  and, + D you know  --",statement
Remember that? /,question
"C So  when they rebuilt that school,  they had [ a, + a ] top of the line, high tech school there. /",statement
"D Well,  do you think we should continue to support it at the level, - /",question
"Uh-huh,  /",general
"[ How, +  how ] big is the Ukraine, the area,  /",question
Don't let that stop you <laughter>. /,request
C so  you should think about doing something like  that. /,request
Yeah. /,general
"What do you think about that,  /",question
"D Well,  <lipsmack> they're working on diapers,",statement
"Right, /",general
Have a vacation in Iraq for a year <laughter>. /,request
C So  go ahead and say <laughter>.  /,request
if I can  ((   ))  the other side of the coin for a moment. /,request
Uh-huh. /,general
It may be improved by now  /,statement
Uh-huh. /,general
"People are  always mo-, D you know,  - /",statement
"<Lipsmacking> [ What, + what ] do you call Alzheimer <<mispronounced>> disease and   stuff like that  -- /",question
Like send stuff in the mail or have it at the library  /,question
"I have just got to get this drive, D you know,   really far,  /",statement
Try to do it early in the mornings.   /,request
Get the computers out  -- /,request
"C But,   F um,  she used to have, D you know,  two dozen sticky buns, three bread rolls, D you know,  every week. /",statement
"C But,   F uh,  other than that I think maybe it just depends on how you define honesty. /",statement
"Where do you go if you like to have a nice meal out, or a big meal? /",question
Go ahead. /,request
"D well,  [ if, + if ] you're interested  you ought to go to the next auto show.  /",request
"C and  if he has to learn just by kinesthetic, we're supposed to teach whatever way that that child has to have it, learns the best way.  /",statement
"yeah,  /",general
You know what I miss though?  /,question
"The other thing to do if you, [ re-, +  really ] like the hyacinths,  A and I do,  is that before you plant those bulbs, stick them in the refrigerator  for five weeks or so to cool them. /",request
"I think I would be troubled,  /",statement
"<Laughter> [ Do you, + F uh,  do you ] think that those are bigger contributors than things like [ ai-, + acid ] rain and some of the pollutants that come from, F uh,  industrial areas, factories and so on? /",question
Have you taken a lot of vacations together  /,question
Yeah. /,general
C And  drain it real good. /,request
"I've heard, - /",statement
"C And  each is putting out, - /",statement
"E I mean,  like I said, real life is not that easy. /",statement
C but  she has a bigger one than I do. /,statement
Right. /,general
Yeah. /,general
Isn't that bad <laughter>. /,question
Right <clicking>. /,general
"[ It's, + it's ] a nursing home for elderly people. /",statement
They're not looking for someone who's going to be the most reasoned or  sensible or rational juror.  / *[[whose -> who's]],statement
"D Well  [ you can, +  you can ] tell me a little bit  more about it because I don't think we did that in Utah. /",request
Uh-huh. /,general
Right. /,general
"E excuse me,  go ahead.  /",request
What did you think of the coverage of the war? /,question
D Well  it was good talking to you. /,general
emissions.  -/,statement
"Since [ you're being, + you  ] can talk for hours, go ahead,  /",request
I think I have too been to Pennsylvania.  /,statement
We don't eat desserts much any more. /,statement
What --,question
"Suppose, F uh,  D well,  D you know,   they had a group who were construction oriented  /",request
"<<Sound fading>> [ You, + F uh,  you ] take clams, /",request
"E Excuse me,  go ahead. /",request
"-- C but,   E I mean,  what would somebody do with them. /",question
Uh-huh. /,general
Uh-huh. /,general
Yeah.  /,general
"You need to put that on there, seriously. /",request
go ahead. /,request
"C but  they'd spend the rest of their life in jail anyway,  /",statement
C and  they don't have the crime problems we do.  /,statement
"wait,  /",request
Yeah. /,general
"C or  is it, -/",question
"D Well,  you should, F uh,  run for a school board position. /",request
"[ Send, + send  ] them to Wisconsin, /",request
C and  there's other times when I just get tired of it  /,statement
I type up the tapes of what people talked about. /,statement
Just a second.   /,request
"D Well,  [ go in, + don't go in ] the winter. /",request
"F Um,  when he gets outside, [ does, in, + does ] he run away and then eventually come back? /",question
hold on. /,request
"F Uh,  go ahead,  /",request
C so  no one else would have known. /,statement
"D You know,   C and  [ if you've got, + if you've got ] a pretty good --",statement
"[ they're, + they're ] got a little wobbly and a little shaky there,  /",statement
"[ don't, + don't ] be in any hurry. /",request
Uh-huh. /,general
Uh-huh. /,general
Uh-huh.  /,general
"They had one, F uh,  on that  [ kind of, +  type of ] thing  /",statement
All for a thousand dollars? /,question
they're trying to get ratings. /,statement
"Okay,  /",general
"C but  radio news [ is, + is ] rather short.  F Uh,  /",statement
C and  I guess I was expecting it to be kind of funny --,statement
hold on one second. /,request
When you did your papering did you start in the middle of the wall? /,question
D Well  let's start with you <laughter>. /,request
"C and  [ that's, + that's ] pretty good quality time,",statement
Uh-huh.  /,general
Don't let that stop you <laughter>. /,request
What kind of recycling programs do you have in Rowlett? /,question
"mix up a little, F uh,  mayonnaise with some dijon mustard,",request
Yeah. /,general
Ask them <laughter>. /,request
"Doug, you want to start?  <Laughter>. /",request
"C and  another consideration is [  how many infants or  children are they, + ] what's the ratio [ of, + of ] teachers [ to -- +",question
Uh-huh. /,general
C and then  you get some real sharp cheddar cheese --,request
what ages?  <laughter>. /,question
Uh-huh.  /,general
"F Oh,  okay. /",general
"E I mean  look at, D you know,  the leader they had.  /",request
C or  <baby_crying> do you get yours through a bank  /,question
"Harrison Ford and, how does the story line go? /",question
Uh-huh. /,general
"I'll go ahead and start recording that, /",request
"F Um,  F uh,  D well,  give me your first impressions. /",request
Is it on the golf course? /,question
"F Oh,  sure. /",general
C but  go ahead  <laughter>.  /,request
C and  you really didn't have too much of a chance of it getting rained out. /,statement
Uh-huh. /,general
"Use about half the sugar,  /",request
Uh-huh.  /,general
Let them people go. /,request
"Yeah,  /",general
Oh. /,general
C But  then again each state sets its own  /,statement
D Well  you shouldn't do that. /,request
"C and,   the dog [ kind of, + kind of ] felt out of place then because [ she  was, + she was ]  being fed, and everything else from all directions.  /",statement
D well  go ahead. /,request
Uh-huh.  /,general
You might try that.  /,request
"D Well,  F uh,  I did visit, F uh,  Michigan, I visited Kalamazoo once.  /",statement
<Laughter>  You're just going to have to imagine  what you would like as benefits <laughter>. /,request
Yeah.  /,general
you want to start first <laughter>? /,request
I've never had anything there that wasn't delicious. /,statement
"look at the news tonight,  /",request
"C so,   we'll talk about that some. /",request
Uh-huh.  /,general
"D Well,  I will say good-bye to you, /",general
Yeah.  /,general
It seems bizarre to me.  /,statement
They got the forms in personnel  /,request
"I'm in Dallas,  /",statement
"D Well,  hang on  /",request
Right. /,general
Does it say something? /,question
Uh-huh.  /,general
start prosecuting they  /,request
"C but  [ my, + my ] girlfriend's seen part one and part two although she saw them years ago, /",statement
"Yeah,  /",general
"F Uh,  what kind of fish do you like the best to eat? /",question
"C and  the,",statement
Do you like to wear jeans most of the time? /,question
go ahead. /,request
"Are you finding that, F uh,  since you're doing substitute, that you're wanting to do full-time?  /",question
Oh. /,general
"[ Does, + does ] your dad have horses there? /",question
I'll let you go first. /,request
"or is it like, -/",question
Oh. /,general
"C and,  of course, since I see her only once or twice a year, I was just thrilled --",statement
"<Noise> F Uh,  how can they concentrate  on schooling?   /",question
"Yes,  /",general
"C But  what was happening at T I is that they found certain parts of the company there was a lot of drug abuse.    F Um,  <breathing> mainly the areas [ whe-, +  where ] they were doing  a lot of, F um,  manufacturing type things  /",statement
"I'm in an area where, F um,  we can, F uh,  enjoy it year round,  /",statement
C but  there was quite a few lakes all around there.  /,statement
C and then  I made the ears and little eyes and nose and mouth.  /,statement
do you have any pets? /,question
"F Uh,  okay.  /",general
"F Oh,",statement
"[ C And,  + C and  ] I think that, F uh,  <lipsmack>  D you know,  career women still have a lot of problems here,",statement
They are good kids though. /,statement
Yeah. /,general
C But  it took them a little while? /,question
"C and  [ he, + he ] was still the house husband.  /",statement
"<laughter> C but,  <laughter> here we go  /",request
"F Oh  god, you go to the mall  /",request
"[ C an-,  + C and  ] the windows [ have you, + ] what type of windows are you putting in? /",question
D You know?  -/,question
"C and   [ [ I, + D you know,  I ] don't wa-, + I don't like ] to give any at all -- /",statement
"we've talked about planning a trip up through,  F um,  - /",statement
"D So,  you ready?  /",question
"D Well,  I think it's a good idea.  /",statement
"Yeah,  /",general
Yeah. /,general
Go right to personnel.  /,request
D now  tell me your favorite team. /,request
What did you major in? /,question
"C So  if you have [ a, + a ] dinner party and you're going to serve, F uh,  seafood for supper, what type of, F uh,  hors d'oeuvres would you serve prior to the meal? /",question
Maybe he drinks  /,statement
"Just D like,  F uh,  really fine onions and green pepper and the celery seed  /",statement
"Anyway [ it was, + it ended ] up being just a [ huge, + huge ] dog that ate us out of house and home.  /",statement
"You might want to, - /",request
Yeah.  /,general
"E excuse me,  go ahead.  /",request
"C and,",statement
"Let you start <laughter>, /",request
"D well,  [ back, +  back ]  to this visiting thing,  /",request
Yeah.  /,general
Uh-huh.  /,general
Uh-huh.  /,general
C and then  you get some real sharp cheddar cheese --,request
make sure it's nice and brown on both sides  /,request
Let's talk about the baby. /,request
What are some of your favorite foods? /,question
Could I ask you to hold one minute? /,request
"I can understand [ why channel eleven is, + F uh,  D you know,   why  ] they're kind of behind. /",statement
"F Oh  god, you go to the mall  /",request
"F Uh,  D so  you are [ [ in, + F uh,  in ] + part of ] a band? /",question
"D You know,  if they're overcrowded, just keep cramming them in there till they just suffocate.  F Uh,  /",request
You first. /,request
C and then  I would just take the whole  thing to the garbage can and dump the whole thing. /,statement
"F Oh,  you should try it. /",request
You've got to go see that. /,request
go out and buy one now  /,request
"[ C and  + C or  ] do we kind of say, well you can be drug tested  /",question
"<Laughter>  D Well,  [ do-, + don't ] ever get one for a pet. /",request
"D So,  F uh,  do you want to start first  /",request
you know what I mean? /,question
Yeah.  /,general
What kind -- -/,question
Uh-huh. /,general
"Take your glass, F um,  D you know,  pickle jars, [ or, +  or ] whatever, F uh,   liquid jars, D you know,   /",request
"C And  what would you do,  /",question
D Well  you should of just ripped the whole thing out. /,request
Uh-huh. /,general
I think you would have to start younger. /,statement
Can you hold on one second? /,request
Go ahead. /,request
"F Oh,  you've got to see that one,  /",request
"C and  what would you, F uh,  cook [ in, + ] F uh,  F uh,  let's see, if you were giving a dinner party?  /",question
C And  there was my ego when  I went ahead  /,statement
Go ahead <laughter>. /,request
"If you want to go first, go ahead. /",request
Let them go and pay their crime or their time doing something else --,request
"C Or  down here in Denison, - /",question
Okay. /,general
"D Well,  hang on  /",request
Yeah. /,general
-- D well  D like  I buy D like  the fish  /,statement
"F uh,  C because  my husband gets,",statement
"we are,  /",statement
Have you been backpacking anyplace exciting? /,question
"but all the ones that we ever had were the, you know, eight cylinder, /",statement
Uh-huh. /,general
"D Well,  [ in the norman-, + in a normal ]  route of way we do things, how about the ladies go first? /",request
-- are you a summer person? /,question
Excuse me. /,request
Uh-huh. /,general
"D You know,  kids seem like when they get ten or twelve years old they fall out of that, /",statement
Do you have any? /,question
"[ C And,  + C and  ] now, all of a sudden, it, F uh,  comes in differently, <laughter>  /",statement
"F Uh,  go ahead,  /",request
"Yeah,  /",general
"[ Do you, + F uh,  have you ] ever used an oil base paint? /",question
"the prices aren't as high, D you know,   /",statement
"What generation are you,  /",question
Do you have any? /,question
C and  he's out of the house.  /,statement
"[ how far, + about how far  ] do you go walking? /",question
Yeah. /,general
"F Uh,  do you have the before school care,",question
Yeah. /,general
What do you think of that? /,question
C so  I can get a lot of stuff down out here. /,statement
Do we get enough news or something like  that?  /,question
"F Uh,  C so,   do you think our politicians are honest at this point in time? /",question
Let's talk about the Middle East situation. /,request
Right. /,general
"<laughter> C but,  <laughter> here we go  /",request
"D Well,  did you understand [ what this was for, + D you know,  what it was for, ] what we, -/",question
let's cut off. /,request
"D So,",question
some group paid part of his college income  /,statement
[ [ C and  -- +,statement
explain it.  /,request
Yeah. /,general
"C And,   not too much soy sauce.  /",statement
You think your chances are better? /,question
They got the forms in personnel  /,request
"<laughter> C but,  <laughter> here we go  /",request
What is she? /,question
"Hey, you've got the right idea. /",statement
"F Oh,  was it? /",question
"D Well,  you go ahead. /",request
"D so,  F uh,  what are your favorite T V shows?/",question
I'll let you go first. /,request
"[ C and,  + C and  ] the great powers are always pitted against each other. /",statement
"F Oh,   [ you, + you're ] at the office now? /",question
Get some books of whether it be Pennsylvania or Virginia --,request
C so  we'll just wait. /,request
What sort of requirements to you have for your car? /,question
"C and  you walk down in a dome, a glass dome, /",statement
C or  make everything diet. /,request
"Do you go out,  /",question
Yeah. /,general
"C or   E I mean,  what do you think long term?  /",question
Uh-huh. /,general
"Hey,  you should make yourself a promise that [ you'll, + you'll ] read one novel in the next  six months, just for you. /",request
"pick out where you want to live,  /",request
C and  it hit me in the face. /,statement
"D Well,  try and think if it was a hundred dollars a square foot <talking>.  /",request
"Unfortunately, a lot of times  [ it, +  responsibilities ] like that seem to fall to, D you know,  maybe one child  in the whole family, D you know.  /",statement
"F Oh,  don't say that. /",request
C so  we'll just wait. /,request
"D You know,  where you should try,",request
"D Well,  last year the birds came and ate a few of the tomatoes,  /",statement
"((   ))  use the greens, if you get them when they're young and tender, D you know,  before they have grown [ too, +",request
Where's that? /,question
Start. /,request
Right.  /,general
Do you see anything wrong with public school systems? /,question
"C And,  F uh,  you put that in  /",request
Uh-huh. /,general
"Is there kind of a, D you know,  - /",question
"C And so  I think, F um,  it's become real important to me that we try to spend time together as a family.  /",statement
D well  go ahead. /,request
"C and  you approach their parents,  /",statement
"E I mean,  [ I, + I ] would recommend you look at that book --",request
have you heard of that?  /,question
Yeah.  /,general
"[ C And,  + C but  ] if it gets to a point where people can't <breathing>, survive, E I mean,  there's revolution. D You know,   /",statement
Yeah. /,general
"Uh-huh,  /",general
"C and,  F uh,  keep your mind off of negative things. /",request
Uh-huh. /,general
"Are they primarily electronic, then? /",question
"don't seem like they are doing much with it,  /",statement
Yeah. /,general
"He is still teaching at Brookhaven,  /",question
in Baltimore? /,question
"I used to like it all right,  /",statement
"F Um,  what kind of hobbies do you have? /",question
Right.  /,general
C but  I'm not sure  /,statement
I guess it's the only thing that works. /,statement
Was that Arnold Schwarzenegger? /,question
C And  you've got to admit that Congress does kind of look at things that way. /,request
Uh-huh. /,general
Do you get paid for these? /,question
Uh-huh. /,general
Madonna could start playing folk music  /,statement
they couldn't live that kind of life style anywhere else. /,statement
"D Well,  D you know,  I hadn't either till last  night, I was talking to this retired administrator from Cleveland, Ohio, /",statement
"C and  you put a bay leaf and put some, F uh,  red pepper over it. /",request
"Uh-huh,  /",general
"[ I, + I ] travel quite a bit [ in my -- +",statement
D Anyway  let you go.  /,general
D Well  now wait a minute [ the- + there ] /,request
Really. /,general
"C So  [ I wished I, + I wished I ] did know how to do that.  /",statement
"[ C and,  +",question
C And  how do you feel about putting someone in the nursing home? /,question
"Uh-huh,  /",general
Uh-huh. /,general
"Did you watch DANCES WITH WOLVES,  /",question
C And  you make sure that you keep up with them for the next time. /,request
"F Oh,  F uh,  C and  do you receive discounts and  things like that,  /",question
"D Well,  it was good talking to you too. /",general
"Then, they don't really think they should pay for them, maybe.  /",statement
it sure should. /,statement
"D So  [ you, + did you ] commute everyday  then  /",question
C And so  that was really the only experience that I've had with guns  /,statement
"Would that be healthier [ do, + to do ] that, to drill your own fresh water well like that? /",question
"let them,",request
"D no,  you tell me how you feel about, -/",request
Yeah. /,general
there's a Swan Club which is out Central and Campbell. /,statement
Remember Jim Hart?  /,question
"F Oh,  don't say that. /",request
It's more humid in Iowa --,statement
C and then  you take it out of the  fat  /,request
"F uh,  my father [ had, + had ] guns when I was in high school because he got them from a friend who lived in Massachusetts <laughter>.  /",statement
C And then  where do you meet? /,question
C but  go ahead. /,request
"Yeah,  /",general
Uh-huh.  /,general
Tell me what you like to do. /,request
"[ don't, + don't ] be in any hurry. /",request
"D So,  do you think you get good coverage from the sources that you have? /",question
Yeah.  /,general
Go ahead. /,request
"C but  if they have new evidence, [ can they, + can they  ] retry,  /",question
"D Well,  what are your hobbies? /",question
"D So  we had him neutered, [ and, + and ] declawed,  /",statement
"D Well,  I don't understand economics  that well.  /",statement
How? /,question
yeah. /,general
<Laughter>  You're just going to have to imagine  what you would like as benefits <laughter>. /,request
"[ [ C and,  + C and,  ] + C and,  ] F uh,",statement
<Laughter> C But  it has been fun talking to you. /,general
"D So,",request
C and  I've got three cards.  /,statement
"I think that's pretty much, D you know,  bull.  /",statement
Uh-huh.   /,general
I see. /,general
F Oh  <laughter> what kind of work do you do on it? /,question
"D Well,  are you married  /",question
"F Oh,  [ wha-, + what ]  else can I tell you about painting? /",question
Uh-huh. /,general
"in fact, F uh,  when I, F uh,  first transferred down  to, F uh,  Texas Instruments back in nineteen eighty-seven,",statement
"Which one do you feel is better, since you use them both? /",question
Uh-huh.  /,general
"She was wanting him actually to start getting a certain amount [ of, + of ] learning and training and stuff.  /",statement
"Yeah,  /",general
my husband's grandparents have a dog  /,statement
"listen,  /",request
Uh-huh. /,general
"F Um,  do you get east winds a lot of the time from the ocean  /",question
my kids are older -- /,statement
"Your husband, [ what, + what ] group is your husband in? /",question
"F Um,  you say you watch evenings mostly? /",question
"What,  /",question
"We've got all these boxes in our garage for, D you know,  green glass and  clear glass and plastic and  everything. /",statement
drop in at times that are unexpected. /,request
"Yeah,  /",general
[  C and   -- +,statement
"Okay, F um,   Chuck, do you have any pets  there at your home?  /",question
"D Well,  you haven't told me, F uh,  what sports that you are active in. /",request
<Laughter>  What area of the country do you live in? /,question
Have you been in there? /,question
aren't they more of a running gun team ((   )) ? /,question
Give me the money  /,request
