text,intent
DIRTY DANCING and CROSSING DELANCY are two of my favorite.  /,statement
"C and  I'm twenty-three,  /",statement
"[ With, + with ] what Church? /",question
"[ C And so  I, + C and  I ] wanted her to put it into the computer,",statement
"[ we're, + we're  ] used to wars where you can get in do the job and get out.  /",statement
You just do it and be done with it and  don't worry about it. /,statement
Uh-huh. /,general
Uh-huh. /,general
"F Oh,  yeah. /",general
Right. /,general
C but   most of them now are up in the millions of dollars. /,statement
"F Uh,  [ maybe, + maybe ]  too a big social change [ that's, + that's ] maybe for the worst [ [ is, + F uh,  is, ] + is ]  how, F um,  the people's, F uh,  views [ on, + on ] relationships has changed, D you know,   /",statement
"C but  I think just the instability of the country right now is,  sort of scary.  /",statement
"As a matter of fact, D you know  when I was a kid, <throat_clearing> E excuse me,  my parents used to have, - /",statement
and they can get them the help that they need.,statement
"E I mean  [ some, +  I think some ]  people that had fairly sturdy, F um,  vehicles or  whatever if they had like a Winnebago or something  and they were farther in away from the water, I think they stayed. /",statement
"C And then,  F um,  the other place is called the Vienna Inn  which is, F uh,  F uh,  - /",statement
"C and then  the carpet, D you know,  - /",statement
Uh-huh. /,general
Uh-huh.  /,general
"I just think it's been warm,  /",statement
"Do any of [ your, + you, ] in your group get paid for any of this? /",question
Yeah.  /,general
D So  it's that dry heat? /,question
-- C and  she is in band.  /,statement
I think it's neat.  /,statement
"I may still be,  /",statement
C and  you want that to look like that  /,statement
"It's interesting though, F um,  to meet different populations.  /",statement
"C And,",statement
"[ C and  I, + C and  I  ] wasn't going to be available to be called back. /",statement
It's not like riding a bicycle.  /,statement
Huh.  /,general
"[ [ I never would have had any, + I've, ] + I've learned ] much just sort of by watching her [ and her, + and her ] business as well.  /",statement
You  (( mean ))  it's stronger there? /,question
"C so,  D you know,   you can hear it wherever you want  /",statement
Sure. /,general
I've got a brown thumb.  /,statement
"you got the problem with all your cars are still, - /",statement
Yeah. /,general
Uh-huh. /,general
"C because  [ I, +  I ]  need to have it [ tuned, +  D you know,   tuned up ]  and A I don't know,  replace some of the belts.  /",statement
Do you end up with very different length lines? /,question
"C and  [ I've, + I've ] become I guess more of a country fan over the years. /",statement
Uh-huh. /,general
"C but  I call them very,  that - /",statement
and you got the cars.  /,statement
"C and  when I take a break, I'll take a look at the newspaper.  /",statement
"E I mean  even if, D well  the jury, I guess they do decide that  /",statement
this one is not that big.  /,statement
C so  I'm actually managing to do this with zero debt. /,statement
"Do you all just call each other up on the phone and say this is the weekend we are going to do it,  /",question
"C and   it,  D you know,  [ no-, +  <laughter>, not ] even,  [ consider, + considering ] a pool or  anything like that, [ [ that's, + that's, ] + ]",statement
Yeah. /,general
What do you have there? /,question
"F Oh,  yeah. /",general
C and  I wasn't particularly comfortable with that for her. /,statement
Huh-uh. /,general
"C but,  F uh,  I still feel that it could be a deterrent to crime.    Particularly with the increase of serious crime that's going on now. /",statement
"C and  our Disney was extended a day,  /",statement
Yeah. /,general
okay.  /,general
"She had her daughter with her,  /",statement
Huh-uh. /,general
Okay.  /,general
it's nice to get  out in the open air. /,statement
Yeah. /,general
"F Uh,  [ I, + I ] am particularly fond of a number of ethnic cuisines,  /",statement
"-- C and,   F uh,  that's one of the reasons,  /",statement
"F Um,  C but,  D you know  I suppose some places [ are, + are ] more stringent about that than others. /",statement
"What d-,  -/",question
"C and  with, D you know,  me being at  home and just having the one income, D you know,  you don't have, this lot of extra  money [ to, + to ] do a lot of, D you know,  extra things. /",statement
"C so,  F uh,  [ I just don't see us, + I don't think there's anybody ] [ of, + of ] major stature on the scene [ of, + ] like the great statesman of the past, /",statement
Right. /,general
Right.  /,general
-- that doesn't seem to cost a whole lot of money. /,statement
Donald Trump.  /,statement
Uh-huh. /,general
"<Laughter> With [ the, + D you know,  the ]  little suspenders or something on  /",statement
-- C and  he just shot them --,statement
I really do.  /,statement
F Uh.  /,general
it's terrible.  /,statement
Uh-huh.  /,general
"Really,  /",general
and nothing in the papers. /,statement
"C But,  [ maybe we, + maybe we'll  ] get your guy. /",statement
"F Uh,  yeah.  /",general
Yeah.  /,general
Right.  /,general
"Yeah,  /",general
Uh-huh. /,general
"D Well,  [ i-, + it's ] interesting because [ you were, + you were ] saying that you liked classical music -- /",statement
"[ that's what, + that's what ] we want done.  /",statement
"D You know,   the costs are not, - /",statement
Yeah. /,general
"F Um,  [ I listen, + I listen  ] to a wide variety of music.  /",statement
Uh-huh. /,general
"C so,  he thought, D well,  I can get one in a  junkyard <laughter>, for like fifty dollars, which he did  /",statement
"Anyway, D well,  you have a good day. /",general
"<<Very faint>>, yeah. /",general
"They just love you, unconditionally. /",statement
D Well  that I wouldn't know  /,statement
I think that it's time that we concentrate more on what's going on within our own borders than what's going on in the Middle East. /,statement
"C So,   that's why the defense is there picking through them, whereas at the same time,  [ the, + F uh,  the ] prosecutor sitting there picking through them because he wants somebody who will give him, F uh,  a guilty verdict if the facts warrant. /",statement
"What,  /",question
"there are some smart ones out there,  /",statement
"first thing that comes to mind is some kind of chain stitch because she starts and  goes all the way across, D you know,  back and forth until she winds up with this big piece  [ of, + of ] afghan.  /",statement
recycled paper  is actually very expensive. /,statement
"-- C so  sometimes we drive for a couple hundred miles until we find a Wendy's,",statement
Okay <laughter>. /,general
"Well that, uh, that I think may go on a lot  /",statement
What's the laws there in D C? /,question
Uh-huh. /,general
"[ A, + a ] bedroom for my mother,  /",statement
"C But  D you known,  Ronnie, in Austin, went to a program and went to a social worker -- /",statement
"Yeah,  /",general
Right. /,general
Yeah  /,general
that's what we have. /,statement
"D Well,  on this subject of invasion of privacy, yes, it's very easy for anybody to find out about you.  /",statement
"[ I, + I ] could probably pay them off any month if I wanted to. /",statement
C And  I thought that was well done. /,statement
"((   ))  like you said the divorce rate is getting so high that I think there's going to be more single parent families than there are, F um,  D you know,  two parent families. /",statement
"[ I, +  F uh,",statement
"[ Ha-, + we have  ] a lot of people moving here from Boston  [ and, + and ]  different areas  /",statement
"C And  really [ from all I can indica-, +   from all indications ] the Iraqi beliefs, if you will, are more similar to our own. /",statement
"of course, we do have capital punishment.  /",statement
"As a matter of fact, I prefer public television. /",statement
"F Uh,  I thought it  a good idea too,  though would be to extend this and make people that are accepting public welfare have to do  something along this line before they got any money. /",statement
Yeah. /,general
"-- C so  it was a combination of criminal and civil,  /",statement
unseasonable.  /,statement
Uh-huh. /,general
Uh-huh. /,general
Uh-huh.  /,general
"[ Why d-, + <laughter> why did ] you want one? /",question
"F Oh,  uh-huh,  /",general
we screwed around and waited too long  /,statement
If it's paper it will probably shred. /,statement
Yeah </Baby_talking>. /,general
"C but,  you're not likely to find somebody who is going to, D you know,  have a less conscientious effort. /",statement
In some ways it has more to do with the people who sold it.  /,statement
"C And,  F uh,  he designed [ [ the, + the, ] + the ]  bullets themselves  /",statement
"C and  [ it, + it ] doesn't seem fair,  /",statement
"C and  my mom wanted some pants,  /",statement
Yeah. /,general
Uh-huh. /,general
"F uh,  it's a very broad issue. /",statement
"D You know,  I think I read HAWAII,",statement
Yeah. /,general
She loves that.  /,statement
I could just walk in the door  /,statement
Uh-huh. /,general
C And  you're the minority  /,statement
C so  they still have their own independence  /,statement
"of course, [ she would, + she would ]  not have been happy there at all. /",statement
"and, uh, and then the people that have it, - /",statement
"C And  [ you probably, + if it were you, you probably ] wouldn't want someone choosing a place for you to live based on lowest price. /",statement
It's really nice <<pause>>.  /,statement
"D you know,  it's a very small book  /",statement
"C but  the problem is that you can't put the type of card that we need to put in it, in it.",statement
Do you get paid for these? /,question
Uh-huh. /,general
"I think I, F um,  have read  recently that, F uh,  the Bush Administration has increased the funding for the Peace Corps. /",statement
Yeah.  /,general
"C And  it was really [ not, + not ] very good, F uh,  deal. /",statement
"we're living, with these kind of conditions in a world that's advancing as fast as it is -- /",statement
"D Well,  what kind of weather are you having right now? /",question
Oh. /,general
"Of course, I guess all nursing homes there is  /",statement
"D you know,  if I'd have been asleep for five years,",statement
"[ that's, + that's ]  why I say [ I feel, + I feel ]  really lucky right now, [ b-, + because ]  I'm not married and because I don't have children.  /",statement
"-- [ C and  I, + C and  she ] moves it around <laughter>  ever other day. /",statement
Right. /,general
Uh-huh. /,general
"C but  supposedly they're good,  /",statement
Oh. /,general
C And  <throat_clearing> it's an absolutely beautiful automobile --,statement
Yeah <child>. /,general
"C and  my sister [ and, + and ] her husband are coming down,  /",statement
Uh-huh. /,general
Oh. /,general
"I'm twenty-eight,  /",statement
I live in a real small little place. /,statement
C and  --,statement
"I find it interesting that, F uh,  outsiders would bother to go in.  /",statement
it was a really cute little kid too. /,statement
Bye-bye.  /,general
"C And,   F uh,  I'm not sure that people in the education establishment really know what their purpose  is.  /",statement
I haven't really found any romance type stuff I like  to read.  /,statement
Right. /,general
"[ D Well,  + D well,  ] speaking of that kind of issue, have you kept up with John Wiley Price? /",question
That's where the speed helps out. /,statement
Uh-huh. /,general
Yeah.  /,general
It is real hard to find a spot  /,statement
"[ C So  [ they still had, + they had, ] + C and  they had ] people who came in who, F um,  supervised, [ th-, + all these ] houses,  /",statement
The field is half the size -- /,statement
"C but  I have learned to do, [ is, +  F uh,  A now that I am alone,  is, ] F uh,  to carry bags of salt in the  trunk of my car.  /",statement
"C but  it's pretty  good training, I think really, keeps her on her toes <laughter>. /",statement
"[ your, + your ] voice echoes in your own head which [ is, + ] makes it different than what it really sounds to other people. /",statement
C and then  my cats would knock it over. /,statement
"F Uh,  you can see that, F uh,",statement
"Yeah,  /",general
it's incredible. /,statement
Uh-huh.  /,general
"F Uh,  [ [ th-, + that, ] + that's ] mostly what I hear, ((though)), is people getting ripped off and things getting stolen.  /",statement
Lafayette. /,statement
"F Oh,  okay. /",general
C So  <cough> they never got to do that. /,statement
"right now, they're robbing from it to pad the federal deficit. /",statement
"C and   [ becau-, + ] these weren't even those.  /",statement
uh-huh.  /,general
"Yeah,  /",general
C But  the <child_laughing> population of blacks in  the military was about twenty-two percent. /,statement
"Pittsburgh, Pennsylvania. /",statement
"C and  I, F uh,  really wanted that retriever's disposition.",statement
Yeah. /,general
Uh-huh. /,general
Oh.   /,general
Uh-huh. /,general
"C and   I guess, more than  anything, that is why we don't go. /",statement
"Uh-huh,  /",general
"As long as there was a bathroom there and some clean showers and  things like that, then it was fine.  /",statement
"[ C So,  + C but  ] I would just as soon, F uh,   be doing something else,  /",statement
"C Because,  D you know,   you never know where they are going what they'll report  /",statement
"D Well,  C and  you're tempted if you've got cash, a little bit of cash,  and you don't have enough for the purchase, right. /",statement
That is a hugh difference. /,statement
Someone has been lying to you.  /,statement
"Yeah,  /",general
yeah.  /,general
-- C and  their costs were about fifty percent of what it cost to have it in Manhattan. /,statement
"C and  [ they, + they ] put me on twenty-four hour fetal monitoring then [ to, + to ] try to control the labor and see how far it was going,  /",statement
Yeah. /,general
"lately, D like  the last week or two I guess with Easter <laughter>,",statement
"C and  that one very definitely kept you on the edge of the seats,  /",statement
"Do you have any, F uh,  - /",question
"[ [ I, + I, ] + I ] agree with that,  /",statement
"E I mean,   either way. <laughter> D You know,  [ I, + I ] definitely had to  disagree with that.  /",statement
Really.  /,general
I guess  that  --,statement
"F Uh,  C and  [ I know, + I know ] that D like  in a lot of  states [ you could, + you could ] be just like released from a mental hospital the day before.   D You know,  [ be, + be ] obviously insane,  /",statement
"They know it's not smart,  /",statement
Uh-huh. /,general
"C and  they were so  close to the water that the water was coming up, /",statement
"F Oh,  yeah.  /",general
Uh-huh.  /,general
C but  they're all too busy.  /,statement
"C and  we had finally, - /",statement
"Basically the people, - /",statement
Okay. /,general
"E I mean,  if your husband did that to you,",statement
C but  he's still performing.  /,statement
"I have a real thing about being hot [ in the, + in the ] summertime. /",statement
Been nice talking with you. /,general
"One of the things that I found interesting last year during [ the, + F uh,  the ] Gulf conflict was a sentiment against, F uh,  Peter Arnett, who had stayed in Iraq and was presenting, F uh,  some of the things that were available.  /",statement
"I didn't go out there for  about three days, D you know,",statement
Uh-huh. /,general
"C But,   F uh,   yeah,  /",general
"Yeah, /",general
"C and  I hope it just doesn't get to where, D you know,  there's [ more women, + more and more women ] going into the work force. /",statement
"I need to balance my checking account,  /",statement
"[ Do you have, +  do you have ] a computer at home  /",question
I forget how much I paid a month  /,statement
"I think the elementary school teachers, or  maybe even the middle school teachers dress a little fancier [ than, + than ] some of the high school teachers, I think. /",statement
I think the Royals will do okay.  /,statement
"C so  it's not real developed,  /",statement
"-- C and,   F uh,  [ when you, + when you are ]  selecting a jury and you are doing it partially [ if, + if ] not entirely on the basis of which  color representation you have --",statement
C And  that really made a bad impression on me <laughter>.  /,statement
Was that downtown  /,question
Yeah. /,general
"all these, F uh,  gory movies on  there becomes, F uh,  just a natural fact of life. /",statement
D So  what do you think about it?  /,question
C but  we haven't seen that one either  /,statement
"when you think of some of the best presidents we've had, in the past, have been people that have struggled to get to the top.  /",statement
"even in Washington, D you know,",statement
Yeah.  /,general
I'm sure. /,statement
Yeah. /,general
"F Uh,  I was fortunate that there was Parkland. /",statement
"I guess vegetables are [ [ in, + insi-, ] + D like  in ] pots and stuff? /",question
"[ I haven't, + I didn't ] go down there last year,  /",statement
"F Oh,  that's really sad. /",statement
"F Uh,  yeah,  /",general
Uh-huh.   /,general
Yeah.  /,general
Yeah. /,general
That's what I do.  /,statement
"-- C and  we put a flat over the top,  /",statement
"D you know,  on the premeditated murders I feel [ if you're, + D you know,  E I mean,  if ] it's beyond a doubt that you did it, D you know  --",statement
I have done the same routine for almost two years now  /,statement
"C but,   <Lipsmack>  <Breathing>  D anyway.   C So,  you don't have any children.  /",statement
How old is it? /,question
"[ C and,  + F uh,  C then ]  we have, F uh,  staff secretaries and administrative assistants,  /",statement
"C And,   D you know,  it seems pa-, - /",statement
Uh-huh.  /,general
"F Uh,  we went home to visit family.  /",statement
"F Uh,  we went to Hawaii on our honeymoon, /",statement
Uh-huh. /,general
Yeah.  /,general
"you have the occasional person who may have been falsely accused,  but E I mean,  F uh,  so few and far between, F uh,  D you know,   /",statement
"D Well,  do you think [ they're, + they're ] going to be able to make it this year,",question
"they'll rob one house,  /",statement
Bye. /,general
"I know that's  [ what, +  F uh,  what ] my family was talking when I picked up and moved to Texas  from Indiana  /",statement
"Bye, bye </baby>. /",general
"[ I have, +  I have ] a real issue with that.  /",statement
C and  that's because they have a Great Dane <laughter>. /,statement
-- C and  we thought that would be fun to  kind of tie it in as a vacation time --,statement
Uh-huh. /,general
"C and  [ I don't know what to, + I don't know what needs to ] be done,  D you know   /",statement
Uh-huh.  /,general
C And  that's very acceptable at T I. /,statement
"Overseas, where would you be going? /",question
"[ Is it, + is it ] limestone [ under, + underneath? ] /",question
"C and,  I think what I see a lot of parents, a lot of mothers working just for bigger and better -- -/",statement
"I don't think [ it's, +  it's ] [ necessa-, +  n-, ] - /",statement
"Yeah,  /",general
"F Uh,  I was reading [ a, + an  ] article in TIME the other day about the ozone layer and how fast that's going  /",statement
"Anyway, do you have anything else in the, the subject, uh --",question
I do miss that.  /,statement
Uh-huh. /,general
"[ what do you, +  what do you ]  do when you get [ a, +  E I mean,  D like  a ]  really violent storm like a tornado,  /",question
Yeah.  /,general
C and so  --,statement
I really don't know anyone from Texas or anything. /,statement
I guess [ a lot of + it's still a lot of ] hype.  /,statement
"C So,  what are you planning to go into?  /",question
"-- that we want to hear what's going on with  the economy, what's being done to help it, what's going on in other countries,  what's, D you know,  just  more information.  /",statement
F Uh.  /,general
"[ I've heard some, + I've heard some ] things will stay there for six months,  /",statement
C and  I figure them up.  /,statement
Okay <<faint>>. /,general
Uh-huh. /,general
you're the opposite of me.  /,statement
Uh-huh. /,general
"F Uh,  it's a real tough problem. /",statement
"C or  [ what-, + ]  she's losing her sight or whatever. /",statement
Oh. /,general
Uh-huh. /,general
Uh-huh. /,general
C and  they're not.  /,statement
"C So,  it  worked well. /",statement
Yeah. /,general
"D like,  they could put it in one of their  children's names or something --",statement
"seems like every time somebody's on the bank, all they want to do is throw it out just as far as they can --",statement
"C And  they're not going to excuse people, if it [ was, + was ] run like that,  /",statement
that'd be a lot of fun.  /,statement
Craig  (( Statler ))  won in a playoff. /,statement
"E I mean,  they use the litter box.  /",statement
"F Um,  what type of magazines do you have? /",question
Uh-huh. /,general
"for like groceries, we say about this much per week  /",statement
Yeah. /,general
"F Uh,  six weeks. /",statement
I think when they refer to different kinds of fishing - /,statement
Everybody pays ten percent or fifteen or  whatever. /,statement
"I think it was outlawed for a while,  [ but, + ]    F uh,  by the supreme court, E I mean,  or, the interpretation of the constitution  /",statement
"D you know,  C but  they're not quite <laughter>  /",statement
"<Laughter>  C And,  F uh,  [ it, + it ]  really makes it look professional. /",statement
I really think.  -/,statement
Uh-huh. /,general
C and  that is all we have been doing all weekend. /,statement
"F Oh,  yeah.  /",general
C And  that enables them to spend more time with the children.  /,statement
"C but  part of the process also is that you must [ register, + preregister ] at some particular point.  /",statement
and I think that comes about from their being a definite factor in the job market now. /,statement
Yeah <laughter>. /,general
"C And  I know the house, F um,  was built around the mid fifties. /",statement
Uh-huh. /,general
They don't complain too much <laughter>. /,statement
"you would look into it thoroughly and,",statement
Yeah <<very faintly>>.  /,general
I don't want that. /,statement
"C but  [ I, + I ] wouldn't feel, F um,  hesitant about bringing a puppy in,",statement
Yeah. /,general
Yes. /,general
"C so  I've never owned one <laughter>, D you know,  since I, -/",statement
"C and  if I have a hard time, D you know  --",statement
"Yeah,  /",general
C and  that was very offensive too.  /,statement
Yeah.  /,general
"[ it's + ] bad because if [ you, +  D you know,  your ] bill is due on the fifteenth --",statement
"It started out just being a terrible place for the people, /",statement
C but  I just can't seem to find the time. /,statement
Uh-huh. /,general
"--  [ [ [ C and,  +  F uh,  C so,  ] +    C and,  ] +  F uh,  C so  ] as far as, D you know,   planting outdoor stuff, matter of fact, tonight [ I just got through, +    I was planting ] [ some, +  some ] trees out back tonight,  /",statement
"C and  [ in, + F uh,  in ] Texas [ [ they, + they d-, ] + they do ] not require for instance for prospective adoptive parents,",statement
"I haven't, D you know,  had any serious health problems or anything.  /",statement
"do you trust, [ your, +  your ] son, /",question
Uh-huh. /,general
"So it's, uh, we've got a long ways to go, I guess.  /",statement
"C But  when you actually, really are given as much choice as you are in this country, with its two party system, F um,   /",statement
C And  you make sure that you keep up with them for the next time. /,request
"C So  now she finds the basement sales [ and, + ]  just  like, D you know,  everybody else. /",statement
"I think those benefits you mentioned, sometimes they're even more important than [ you-, + ] the wage itself. /",statement
"F Uh,  what is the topic? /",question
Uh-huh. /,general
"C But  maybe when the boys get a little older, we'll do some more planting,  /",statement
Yeah. /,general
Right. /,general
"<Noise> D You know,  they stay in jail, they get off time for good behavior and all that stuff,  and they get released </noise>. /",statement
"C So,   [ they're, + they're ] getting old enough to where they can help out with a campfire and,",statement
I see. /,general
"I don't want to clean the can and  take the label off it, and put it in a separate bin. /",statement
"My daughter and son-in-law had a baby,",statement
"C but  I guess it also,  F uh,  brings about allergies,  /",statement
Do you all have much pollution there? /,question
Not more than ten  /,statement
"<Noise>  F Uh,  [ how much, + F uh,  how much ] pork do you buy --",question
Yeah. /,general
"-- C and  I did it, F um,  for one reason  I  wanted, - /",statement
"I'm, F uh,  kind of a sailor. /",statement
C and then  it doesn't sound like your sons would need this  /,statement
"D Well,  does your, F uh,  - /",question
Okay. /,general
C But  you enjoyed that? /,question
"C but  it just wasn't cost effective,  at the time.  /",statement
"[ twenty, + twenty-five ] years ago is when we had the Washington riots, /",statement
Who is that? /,question
C but  because of that we didn't have very many  pets afterwards  /,statement
maybe division one  right now.   /,statement
"The, uh, there i-, there does seem to be a lot more in the curriculum.  /",statement
<Laughter> Yeah. /,general
C and  you do see such uneven sentencing --,statement
"C and,  F uh,  we had lost a pet,  /",statement
Right. /,general
Nobody moves away except us <laughter>. /,statement
"I forget what that's called with, D you know,  - /",statement
"My son is, F uh,  twenty-eight,  /",statement
"C and  the  girls wear kimonos  and,",statement
"[ my, + my  ] son works for, - /",statement
"Yeah,  /",general
Yeah. /,general
"This  is the kid [ who, + who ]  really, D you know,   barely  --",statement
"C and  D you know  they're not making them like that now, [ d-, d-, + ] D you know,  /",statement
"If you like Mexican stuff.  [ It's, + it's ] a good place. /",statement
"-- D you know,   of course there's still a lot of work to be done,  /",statement
Uh-huh. /,general
Oh. /,general
Uh-huh.  /,general
"C but,   it's, D you know,  low hills,  /",statement
C And  she got kind of fearful of  being on her own.  /,statement
"[ We got, + we got ] three kids, too,  /",statement
"C But,  F um,  as a society, I think we can do more  /",statement
and that's also what's causing our atmosphere to lose it's ozone layer. /,statement
"one is, F uh,  nine months  /",statement
"F uh,",statement
F Um.  C But,statement
"I know here at Trans Ark, [ we get, + F uh,  we get ] health care  /",statement
"It's been changing,  /",statement
"C And  F uh,  [ we,",statement
Yeah. /,general
"At last, someone wants us to vote.  /",statement
"F Uh,  it seems like they must be waiting  until it is a necessity -- /",statement
"We left on the eighteenth, right before that big snow storm hit Colorado -- /",statement
"There's [ a, + a ] whole lot of stuff going on out there. /",statement
"-- yeah,  /",general
"[ [ That's, + that's, ] + that's ] sort of scary. /",statement
"Yeah,  /",general
Yeah.  /,general
Yeah.  /,general
"C and  we ended up, I think, with D like   a four and a half percent interest rate on a  brand new car, and the payments. /",statement
TWO THOUSAND AND  ONE was a good movie if you had read the book. /,statement
"C And  yet, they are revered and honored and  almost worshiped by  /",statement
uh-huh. /,general
a lot of them would have to get out D like  in just a couple. /,statement
"C and  when she came up here, F uh,  D you know,  - /",statement
"[ the, + F uh,  I ] just changed my [ oil, + oil ] tonight  /",statement
C but  certainly I can't understand not calling the police. /,statement
"E I mean,  it,",statement
Okay.  /,general
The test is a booger.,statement
Uh-huh. /,general
"it just seemed a little bit more  pleasant in terms of the atmosphere, D you know.  /",statement
"Yeah, /",general
"C And  it's funny 'cause if I turn  them out [ on to a di-, i-, + on to ] D like  a plate, for them to take what they want, <child_talking> --",statement
Right. /,general
"C so  sometimes I get bogged down [ in the, + <breathing> D you know,  in the ] ideology that motivates a lot of health food and motivates a lot of vitamin taking,  /",statement
"Yeah,  /",general
"D Well,  [ do you, + D you know,  do you  ] do gardening at home? /",question
Right.  /,general
"seems like every time that we have a dinner party, or that we are going some place where everybody is suppose to bring something and they have  had my rolls before.",statement
"C but,  D you know,  how can, - /",question
Can they convey the data verbally or in writing.  /,question
They're going to get mad <beep>. /,statement
C and  you get it back. /,statement
"[ is, + is ] there still blood  stains on the altar  /",question
"D So,  F uh,  then, do you keep kids?  /",question
"C because  we saw another one that we thought was really good, early this summer, that was a suspenseful movie.  /",statement
C but   you're  --,statement
And keep it  clean.  /,statement
"If they [ want, + want ]  me to present a letter from my county sheriff saying that I've got his permission to have an automatic weapon in his county, that's fine too. /",statement
C but  it's not really a credit card <baby_crying>. /,statement
"C And,  yet, I know [ it's, + F uh,  it ] sounds like big money to me <laughter>. /",statement
"F Uh,  it was just easier <breathing> to do that than to open a large <breathing> liter bottle and then have it go flat. /",statement
they consider it violent.  /,statement
Right. /,general
"D You know,  she loves everybody.  /",statement
Uh-huh. /,general
I'm doing that more and more than I used to -- /,statement
that substituted for a shower  <laughter>  -- /,statement
"Those big piece of something came [ flaming, + falling ] out of the roof and landed on the field  /",statement
"C Because  [ you never hear the, + you never hear the ]  news basically on the radio.  /",statement
"In fact, people I've talked to said that they hadn't slept real good for a while afterwards.  /",statement
"Yeah,  /",general
"C And,  F um,  I'm a writer by profession  /",statement
"C And,   F uh,  they're big on finger  food here, too.  D You know,  chicken wings and, F uh,  ribs, and that kind of stuff.",statement
Yeah. /,general
"[ C and,  +",statement
Have you fly fished? /,question
that's true. /,statement
"They say you're going to do it this way, and that's the way it's going to be. /",statement
"C and  I guess I had automatically made the assumption that, D gee,  anyone would rather be a state of the U. S. than an independent country  /",statement
Uh-huh. /,general
C and  I had to deal with their problems  /,statement
"E I mean  I could  see people putting swimming pools in the back yard all around me,  /",statement
"Okay,  /",general
"D well,",general
so do I. /,statement
Yeah. /,general
okay.  /,general
"C so  we kept going out  until we figured we hit a point where we need the traffic,  time to get into work,  /",statement
Uh-huh. /,general
"E I mean,  I just don't understand these people that think taking an R V,",statement
And doing it for a purpose that they want.  /,statement
"my hu-, he took one home [ when they, +  when ] [ they  had it, +  D you know,  they had a ] big deadline coming up  /",statement
"C But,  F uh,  I don't know what the families are going to come to now days because [ they, + ]  there just doesn't seem like they do have time for their kids.  /",statement
"Might have been Michael Douglas.  F Oh,  that starred in it. /  *[[listen]]",statement
C and  --,statement
they're not cutting in any other corner  /,statement
Yeah. /,general
"Okay,  /",general
"People are just cra-, - /",statement
"C but  it's just wide open,  /",statement
What do you call it?  /,question
"C and  we get students that come in that have been  kicked out of the, F uh,  parochial  [ and  pub-, +  and,  F uh,  private ] schools -- /",statement
"C so  [ I'm, + ] [ I'm + ] a real radio buff, especially [ on the w-, + ] when I'm doing chores. /",statement
Sure. /,general
C But  that's because I'm allergic to the grass. /,statement
"[ they, + they ] really don't,  /",statement
No.  /,general
What do you play? /,question
Uh-huh. /,general
"D see  I don't know if they were necessarily behind,  /",statement
"C and  in the winter they put snow on it,  /",statement
"they tried to put me in some kind of immobilized walker,  because he doesn't like to put casts on when it's warm.  /",statement
"Yeah,  /",general
Uh-huh. /,general
"Yes,  /",general
"Yeah,  /",general
"I got it so it  [ wouldn't, +  wouldn't ] shed,",statement
Uh-huh.   /,general
Yeah. /,general
"Yeah,  /",general
we are seeing that here as well.  /,statement
"yeah,  /",general
Yeah.  /,general
"I'm just brushing up on, D well,  C plus plus. /",statement
"F Uh,  in fact, F uh,  there was one lady in this area,  /",statement
"C And,",statement
"Real scruffy looking, /",statement
Yeah.  /,general
Uh-huh. /,general
"we just bought the house last year,  /",statement
Yeah. /,general
That is about the last time I have been through Marlin and Mart <laughter>. /,statement
"C but  they think, and probably they're right, people buy it  (( easier )) . /",statement
"C and  it seems like I always, I never go to the fiction section,  /",statement
"-- C so  [ I, + I ] manage it <laughter>. /",statement
"I will go out and [ make the, + ] F uh,  take care of the, F uh,  money making.  /",statement
"Okay,  /",general
C and  it was gone. /,statement
Uh-huh. /,general
I work at T I. /,statement
"D Well,  my name's Mary. /",statement
"C But  Kentucky, we use to have [ severe, + E I mean,  just real cold, cold ] winters -- /",statement
Uh-huh. /,general
"C but  [ I d-, + I also think ]  that's, at least in my experience, truer of girls than boys. /",statement
Okay. /,general
Yeah.  /,general
"Yeah,  /",general
go ahead. /,request
F Oh  really. /,general
"F Um,  [ like, + like ]  Europe,",statement
"E I mean,  it was raining,  /",statement
Nobody knows what to do. /,statement
C and  he didn't get him in again.  /,statement
"C And then  D like,    the week before that, they said go through your cupboards and any food that is still good, bring it in  /",statement
"C but,  on the other hand, I don't think [ it, +   D you know,  that ] someone that teaches, F uh,  say shop, for instance, should have to have degree at all. /",statement
Uh-huh. /,general
"C and  [ I, + I ]  probably in another six months to a year or something will probably start looking around again,  /",statement
"F Uh,  we were both working at the time and so forth  /",statement
what kind of birds do you have? /,question
"F Um,  [ then, + then ] just <laughter>, -/",request
Yeah. /,general
Oh. /,general
Uh-huh. /,general
I could go out and debate George Bush better than I see any Democrat doing it. /,statement
"C and  [ [ its, +  its, ] + its, ]  mosquitoes are terrible  /",statement
Yeah. /,general
"Is there anything else you would want to, /",question
Oh. /,general
"-- C and,  F uh,  they're looking  for twenty-two thousand dollars for tuition and  room and board now. /",statement
"I think parents are definitely, F uh,  spending more and more time.  /",statement
C and  <breathing> their rebellions right now is the result of that <breathing>.  /,statement
"C so  maybe they just decided that, F uh,  if they wanted to have kids  around the house they would just D you know  call one of their sisters or brothers up and  tell them to send the kids over for the night. /",statement
"C and,   F uh,  that had to help them a lot. /",statement
"C And  now, we're out running around,  /",statement
"D So  how do you just figure  ((   )) , -/",question
"Even at that, I have a son, [ that, + who's ] only nine at the moment.  /",statement
"C And then  they proved it,  /",statement
